node,degree,class,class_degree,score
9350,0.00011377583321184109,0,9.567030793576505e-05,-1.8105525276076044e-05
9378,0.00016528265138006235,0,0.00011201248363809946,-5.3270167741962894e-05
9709,0.0002515934314512422,1,6.905733259233361e-05,-0.00018253609885890857
9715,0.00019938956237965945,0,0.0001441759742074017,-5.521358817225775e-05
9733,0.00020951502355324715,0,0.00015477143229815195,-5.4743591255095205e-05
9756,0.00011269559509540281,0,9.991556720460248e-05,-1.2780027890800329e-05
9866,0.0007619979829291838,0,0.0005481960962608937,-0.00021380188666829012
9907,9.55206728778242e-05,0,8.727734926223481e-05,-8.243323615589386e-06
9923,0.0001270503394360283,0,8.682617895256675e-05,-4.022416048346155e-05
9948,0.00017276438441091152,0,0.0001066933191288427,-6.607106528206882e-05
10146,9.106210597980312e-05,0,7.308591980310937e-05,-1.797618617669375e-05
10252,0.0006055765106814453,0,0.0003895590282381394,-0.0002160174824433059
10688,0.00012644959266517214,0,9.013059522608715e-05,-3.6318997439084994e-05
10706,8.525851327135499e-05,0,6.622215312924261e-05,-1.903636014211238e-05
38,7.325724205930871e-05,0,4.763430607694293e-05,-2.5622935982365777e-05
53,0.00012474026682994936,0,7.849374528558534e-05,-4.6246521544364015e-05
65,0.00012619300193213276,0,8.754373044992834e-05,-3.864927148220442e-05
337,0.00010823405728591009,0,7.52387717691682e-05,-3.299528551674189e-05
426,0.000131238470151594,0,0.00010133411507476921,-2.9904355076824785e-05
527,5.3898670342278795e-05,0,3.0869291785147556e-05,-2.302937855713124e-05
770,0.00010413572399194112,0,6.384725289755407e-05,-4.0288471094387056e-05
783,6.951209919812206e-05,0,3.8100448965141083e-05,-3.141165023298097e-05
863,4.9301364834186395e-05,1,5.979361441634655e-05,1.0492249582160156e-05
893,2.946478290252491e-05,1,3.327224326307526e-05,3.8074603605503526e-06
1036,0.0007766358081587581,0,0.0004975697605184208,-0.00027906604764033733
1523,0.00011865247381454801,0,0.00011446907591095976,-4.183397903588249e-06
1582,8.316591523039155e-05,1,0.00010500972843656707,2.1843813206175522e-05
1610,0.00012622900951316253,1,0.00015889818353321335,3.266917402005082e-05
1626,0.0006753237832239286,1,0.00024593544359432953,-0.000429388339629599
1769,0.00022161546753499324,1,0.0003920671918978055,0.00017045172436281226
2061,0.00011228275538672043,0,7.190671284617805e-05,-4.037604254054237e-05
2067,0.00028974134482243324,1,0.0001492985248017082,-0.00014044282002072505
2441,2.6993211050169715e-05,1,2.1602704966235762e-05,-5.390506083933953e-06
2915,4.300841572927319e-05,0,2.832693849123042e-05,-1.4681477238042769e-05
3048,8.744819144208467e-05,0,4.122973176102082e-05,-4.6218459681063854e-05
3052,9.350909788523929e-05,1,0.00011440418431619192,2.0895086430952628e-05
3059,7.042121786297204e-05,0,4.191473679474871e-05,-2.850648106822333e-05
3155,4.2903539993051514e-05,0,3.0518409517918906e-05,-1.2385130475132608e-05
3381,0.0001669314602071521,0,0.00010813524656432096,-5.879621364283115e-05
3398,4.592561651347949e-05,0,2.968306116548524e-05,-1.6242555347994246e-05
3506,9.814855884054682e-05,1,7.99146057476213e-05,-1.8233953092925518e-05
3752,4.09120215276553e-05,0,2.4979288892785446e-05,-1.5932732634869854e-05
3776,3.8447436335347424e-05,0,2.4117038068240485e-05,-1.433039826710694e-05
3973,0.00016720758003111423,0,0.00010040135371221733,-6.68062263188969e-05
4159,8.71123031414405e-05,0,6.128588403614329e-05,-2.5826419105297213e-05
4209,0.00023801643316016403,0,0.00013559328042434042,-0.00010242315273582361
5164,0.0001103293354504087,1,0.0002428458757370383,0.00013251654028662962
5172,0.00011948659022061071,1,9.531562751939143e-05,-2.4170962701219274e-05
5206,8.989602365824409e-05,1,8.35155163123578e-05,-6.38050734588628e-06
5501,0.00026204004890027647,0,0.00019826423804034104,-6.377581085993542e-05
6492,0.00010848904892254212,0,7.86467898879972e-05,-2.9842259034544916e-05
6525,6.327783241009875e-05,0,4.5927341350726056e-05,-1.735049105937269e-05
7352,8.724105418510503e-05,0,6.032184680777208e-05,-2.6919207377332948e-05
7360,5.491716499633565e-05,0,4.12827913711091e-05,-1.3634373625226547e-05
7390,0.00011290321416522654,0,8.072419267414009e-05,-3.217902149108645e-05
7424,9.423302048164372e-05,0,7.778572434436846e-05,-1.6447296137275252e-05
7640,0.00010126168091417127,0,6.627396022343723e-05,-3.498772069073404e-05
7941,9.373263450835595e-05,1,6.960652081035397e-05,-2.4126113698001974e-05
8071,0.00011938658563049408,0,7.79587530200295e-05,-4.142783261046458e-05
8736,9.832568826989051e-05,0,7.086238320483397e-05,-2.746330506505654e-05
9439,6.191082204046399e-05,0,3.2638576305473986e-05,-2.927224573499e-05
9796,0.00016652124033289048,0,0.00011235088953234142,-5.417035080054907e-05
10142,0.00010905983396833173,1,9.542089056499576e-05,-1.3638943403335968e-05
10393,4.121496743007667e-05,0,2.361079401912931e-05,-1.760417341094736e-05
10430,0.0006090661081853463,0,0.0003968468407863908,-0.00021221926739895555
10433,6.066776284356071e-05,1,3.0219882125820828e-05,-3.0447880717739886e-05
10746,6.0038738324031325e-05,1,9.402522326176916e-05,3.3986484937737837e-05
10824,0.00011791982297416314,0,8.26162910463938e-05,-3.530353192776934e-05
1308,0.00010916931996033475,0,8.869116976605361e-05,-2.047815019428114e-05
2676,0.00020105463287106677,0,0.00013969740639374983,-6.135722647731694e-05
41,0.0010083126073261737,0,0.0006544078087775067,-0.0003539047985486669
81,0.0005559693774887123,0,0.00035434527132425207,-0.00020162410616446022
183,0.0009210272586840713,0,0.0006044888754072821,-0.0003165383832767892
406,0.001078212099395445,0,0.0007182635648544156,-0.0003599485345410294
424,0.0005640581396003002,1,0.00014397424955739718,-0.000420083890042903
427,0.0006999233651429025,0,0.0004498454366808157,-0.00025007792846208686
513,0.0005919769048408729,1,0.0001640140253047826,-0.00042796287953609033
550,0.0005470390633816523,1,0.00016177194593859637,-0.00038526711744305594
728,0.0006918675183881007,0,0.00045689750436360784,-0.0002349700140244928
906,0.000641315037137775,0,0.00042823651387437277,-0.00021307852326340223
948,0.0008669881835694841,0,0.00058479105730719,-0.0002821971262622941
956,0.0007012028440450961,0,0.00045833415297721186,-0.00024286869106788427
957,0.0007788779501043652,0,0.0004887829931966199,-0.0002900949569077453
996,0.000732923001296631,0,0.00048497057499346743,-0.0002479524263031636
1021,0.00046663629912954485,0,0.0003046606991965899,-0.00016197559993295495
1054,0.00077869503957039,0,0.0005198635720766287,-0.0002588314674937613
1085,0.0008103946110926583,1,0.0002447325967837626,-0.0005656620143088957
1114,0.0009163177384232169,0,0.0005952636507794306,-0.0003210540876437863
1129,0.0006932052316843412,0,0.00045012940522151255,-0.00024307582646282866
1213,0.000754174213259386,0,0.0005003842929614792,-0.0002537899202979068
1227,0.0004976412250963131,0,0.0003113526641960737,-0.00018628856090023934
1327,0.000631335189325599,0,0.000415797210862254,-0.00021553797846334504
1334,0.0006022130295228923,0,0.0003939624404396087,-0.00020825058908328356
1371,0.0009077620474312681,0,0.0005928256625983345,-0.00031493638483293357
1436,0.0006055953569488129,0,0.00043002166112457094,-0.00017557369582424192
1514,0.0006901687697197768,0,0.0004842216127547459,-0.00020594715696503087
1569,0.0006451542473941759,1,0.0003297466971535016,-0.0003154075502406743
1605,0.0008890449151144933,0,0.0006238057667670073,-0.000265239148347486
1662,0.0008122455470306944,1,0.00043223131651747015,-0.0003800142305132242
1726,0.0009264496655438206,0,0.000523811586845741,-0.0004026380786980796
1856,0.000914384296186077,0,0.0005977791261482497,-0.0003166051700378273
1892,0.0010204938001096996,1,0.00039488163417409136,-0.0006256121659356081
1932,0.0006236311036616822,0,0.0003547516295669468,-0.00026887947409473545
1960,0.0006745893931884559,0,0.00037518308443726357,-0.00029940630875119236
1963,0.0008800086511867294,1,0.0006105504376562335,-0.0002694582135304959
1975,0.0006603703718292765,0,0.00039923351365840696,-0.0002611368581708696
2126,0.0007324430777179286,0,0.0005223584227013466,-0.00021008465501658202
2260,0.0006750754587726148,1,0.00014553704044787405,-0.0005295384183247407
2299,0.0006769195704869978,0,0.0004444586796177392,-0.0002324608908692586
2432,0.0008154753335348576,1,0.00018312300090169255,-0.000632352332633165
2490,0.0005887263590023826,0,0.00038755163563771497,-0.00020117472336466768
2913,0.0008690290528708084,1,0.00020908029083406551,-0.0006599487620367429
2924,0.0008216674775912486,0,0.0005455273644253425,-0.00027614011316590603
2939,0.0006129246463313711,0,0.0004018301083088782,-0.00021109453802249287
2960,0.0006564344959696089,0,0.00045728326640756447,-0.00019915122956204445
3015,0.0010262352535948223,0,0.0006784717179138611,-0.00034776353568096124
3039,0.0011377770915944989,0,0.0007563793656638513,-0.00038139772593064763
3173,0.0005056061199469401,0,0.00031140089658969895,-0.00019420522335724115
3186,0.000719930832074897,0,0.00047839456741385883,-0.00024153626466103813
3283,0.0006015103510548135,0,0.0003977331020336087,-0.00020377724902120474
3309,0.001033060596860399,0,0.0007174877179344159,-0.00031557287892598307
3377,0.0008983729877580989,0,0.0005823184479989644,-0.0003160545397591345
3388,0.0005774124599911019,0,0.0003674703779350479,-0.00020994208205605397
3525,0.0006321743488505636,1,0.00018910467790276287,-0.0004430696709478007
3543,0.0006173911132329704,1,0.00017042765657124557,-0.00044696345666172486
3555,0.0008095760791227194,0,0.000524144807015998,-0.00028543127210672143
3646,0.0007228187369450785,0,0.0004985151834827266,-0.00022430355346235193
3696,0.0008185832895510173,0,0.0005375593674208771,-0.0002810239221301402
3743,0.0008706183038832096,0,0.0005698170683578654,-0.0003008012355253442
3984,0.0008080733522080293,1,0.0004106868497141883,-0.00039738650249384103
4117,0.0007648059279856195,0,0.0004929079335463405,-0.00027189799443927897
4132,0.0006857978521682932,1,0.0001686093073098219,-0.0005171885448584713
4197,0.0007652070179130043,0,0.000500041594164677,-0.00026516542374832727
4245,0.0005314581609671469,0,0.00034604385694279296,-0.00018541430402435393
4438,0.0005334395867929465,0,0.00035226742243898296,-0.00018117216435396355
4465,0.0007590701392145714,0,0.0004827143840816216,-0.0002763557551329498
4486,0.0007478145132858406,0,0.0005144156272751059,-0.00023339888601073462
4679,0.0006569440066311765,0,0.00043891553022950625,-0.00021802847640167028
4687,0.0005994172463020961,0,0.00039550455275147786,-0.00020391269355061824
4726,0.0005297543640479052,0,0.00034513251369065273,-0.0001846218503572525
4872,0.0007416895153963887,0,0.000500960731686202,-0.00024072878371018665
5068,0.0007230227460247149,0,0.0004604273233303176,-0.0002625954226943973
5080,0.0006740331978463156,0,0.00043787941121536234,-0.00023615378663095326
5139,0.0005878050360793013,0,0.0003881783302061367,-0.00019962670587316456
5184,0.0008178781391982593,0,0.0005344889185013153,-0.000283389220696944
5223,0.000858112584888839,1,0.00020418480196457732,-0.0006539277829242618
5276,0.0009249341136201201,0,0.0006184973854755831,-0.00030643672814453706
5493,0.0005643236800932922,0,0.00037828863536487346,-0.0001860350447284187
5669,0.0007153844823778446,1,0.00022136100260145998,-0.0004940234797763846
5792,0.0007644590925350799,0,0.0004918517666088214,-0.00027260732592625844
5805,0.0006983254931774617,0,0.00043980714183851344,-0.0002585183513389483
5903,0.0006675539546454943,1,0.00016514928991013563,-0.0005024046647353587
5942,0.0007628887013219055,0,0.0004999504076488424,-0.0002629382936730631
6302,0.0006706348216661596,0,0.0004306670536163462,-0.00023996776804981342
6305,0.0006336382277715068,0,0.0004339535038086854,-0.00019968472396282138
6385,0.0006581099290284588,0,0.00042704073077905094,-0.00023106919824940786
6412,0.0007428021050673154,0,0.00047947476249578675,-0.00026332734257152865
6413,0.0007514205357602087,0,0.00048764005443932676,-0.00026378048132088194
6491,0.0005884050275168584,0,0.00038378257783475324,-0.0002046224496821052
6511,0.0006377072950135219,0,0.00040937698033480436,-0.00022833031467871755
6610,0.0006496665070992342,0,0.0004367422192584471,-0.00021292428784078704
6702,0.0005937904268160655,1,0.0001261837155380728,-0.00046760671127799274
6730,0.0005694787898792906,0,0.00036776018070760065,-0.0002017186091716899
6737,0.0005944497328267107,0,0.0003888983362390447,-0.00020555139658766603
6839,0.0009091192756626407,0,0.0005958870502827993,-0.0003132322253798414
6911,0.0005740507261303642,0,0.0003689371668933745,-0.00020511355923698966
6914,0.0009357791228037876,0,0.0005883156756586199,-0.0003474634471451677
6961,0.0006442768279520074,1,0.0001612806083156229,-0.00048299621963638446
7006,0.0008950855339651334,0,0.0005788501996351058,-0.00031623533433002764
7013,0.0005272335471333492,0,0.00034481126068687816,-0.000182422286446471
7073,0.0008635491580572421,0,0.0005333091318191262,-0.00033024002623811594
7097,0.0007039054341470462,0,0.0004661355148936093,-0.0002377699192534369
7147,0.0009683974256790447,1,0.0002164363238642995,-0.0007519611018147452
7155,0.0008332516723517906,0,0.000493011898228222,-0.0003402397741235686
7160,0.0008167371176757726,1,0.00019020110186734115,-0.0006265360158084314
7168,0.0006487008391079036,0,0.0004194398226002243,-0.0002292610165076793
7173,0.0010667569358743499,1,0.0002271238847826711,-0.0008396330510916789
7175,0.0005928335393121871,0,0.0003663758333127534,-0.00022645770599943372
7194,0.0009695668969845385,0,0.0006215465301623413,-0.0003480203668221972
7310,0.0006605702742320254,0,0.00042215732658854147,-0.00023841294764348394
7403,0.000768022584059506,0,0.0005086012565499036,-0.00025942132750960236
7419,0.0006394269747749725,0,0.00040904822178677044,-0.000230378752988202
7467,0.0006847065148889287,0,0.00045309303741693436,-0.00023161347747199432
7470,0.0006800043119183228,0,0.00044682289712546635,-0.00023318141479285642
7683,0.0008320207879896311,0,0.0005363913192461652,-0.00029562946874346586
8356,0.000811272135977848,0,0.0005590704203165504,-0.00025220171566129766
8540,0.0005240896649463172,0,0.00034979003248283787,-0.00017429963246347937
8574,0.0006707506148707826,0,0.00043573904698507976,-0.0002350115678857028
8584,0.0006025178677362361,1,0.00015316179804094818,-0.0004493560696952879
8692,0.0007488514896564181,0,0.0005112655192697281,-0.00023758597038668996
8694,0.0008019919839952324,0,0.000546105192969148,-0.00025588679102608435
8753,0.0008733976128842978,0,0.0005832326609122372,-0.0002901649519720606
8790,0.0007559614997243786,0,0.0005268579368191071,-0.00022910356290527147
8973,0.0008071363123699212,0,0.0005128538822756885,-0.0002942824300942328
9283,0.0007888346399281232,0,0.000520928542961387,-0.0002679060969667361
9334,0.0005574954747188143,0,0.0003819332984644884,-0.00017556217625432584
9360,0.0006491814248244562,0,0.00042844928999234385,-0.00022073213483211234
9537,0.0006717447579840613,1,0.00016325927353225077,-0.0005084854844518105
9572,0.0006610029988526722,0,0.0004512610103085008,-0.00020974198854417138
9577,0.0009987502110412466,0,0.0006480228833123135,-0.0003507273277289331
9738,0.0008098525625961921,1,0.00017107281582679987,-0.0006387797467693922
9846,0.0007333244111402437,0,0.0004950920704646377,-0.000238232340675606
9967,0.0008369813936801325,0,0.0005427166533055026,-0.0002942647403746299
9976,0.0007105785009085366,1,0.00016353118044670252,-0.0005470473204618341
9992,0.0008965159484114391,1,0.00021872481210133418,-0.0006777911363101049
9995,0.00085099739848544,0,0.0005792746837415243,-0.0002717227147439157
10008,0.0007137541748063484,1,0.00016717220255996218,-0.0005465819722463862
10041,0.0006615057820137429,0,0.00044596474840434005,-0.00021554103360940283
10055,0.0006799915611689783,0,0.00043526475825328073,-0.00024472680291569754
10250,0.0008111375594415292,0,0.0005244092157228444,-0.0002867283437186848
10253,0.0009209964141278467,0,0.0005700938842163033,-0.0003509025299115434
10255,0.0007220272124597502,1,0.0002184371915366846,-0.0005035900209230655
10272,0.0008443964425938259,0,0.0005194021000768748,-0.0003249943425169511
10273,0.0006312063716323804,0,0.00039918167579919284,-0.00023202469583318756
10274,0.0009305416491583784,1,0.00022985289929107234,-0.0007006887498673061
10280,0.0006518695698611679,0,0.00041434831593224064,-0.0002375212539289273
10287,0.0005035513620292111,0,0.0003419375241282538,-0.00016161383790095724
10379,0.00048280484126144086,0,0.0003065236011641541,-0.00017628124009728675
10407,0.000886790046566796,0,0.0005769093624182128,-0.0003098806841485833
10458,0.0007499214801438828,1,0.0003898618923599831,-0.00036005958778389976
10492,0.0007369416668037407,1,0.00025382357304938764,-0.000483118093754353
10559,0.000740119491688552,0,0.0004813013865745034,-0.00025881810511404856
10640,0.0008231354987635453,0,0.0005341094523041552,-0.0002890260464593901
10662,0.0007118904097837621,0,0.00046221751533735825,-0.00024967289444640387
10676,0.0006241129574584918,1,0.0001365006813345754,-0.00048761227612391644
10730,0.0006994538401617418,0,0.0004530673902258143,-0.00024638644993592746
44,3.925675756510513e-05,0,2.5203318703509163e-05,-1.4053438861595965e-05
1224,4.10669186209517e-05,0,2.7731032650886893e-05,-1.333588597006481e-05
1459,0.0001513332423768502,0,0.00011476885331094545,-3.656438906590475e-05
1532,0.00010225197339112695,1,0.00013293991134828684,3.06879379571599e-05
3587,0.00014742105550661136,0,8.128277936870873e-05,-6.613827613790263e-05
3903,0.00019990088944363472,1,0.0001610269465978718,-3.887394284576292e-05
5008,3.448835829461008e-05,0,2.180950927562574e-05,-1.2678849018984338e-05
5074,5.375925181896177e-05,1,5.476281754167564e-05,1.00356572271387e-06
5888,7.703680241124425e-05,0,6.388023336799827e-05,-1.3156569043245976e-05
5961,0.00013187232744873764,0,8.973853838192536e-05,-4.213378906681228e-05
6850,0.00010157584946130876,1,0.00010273009045292813,1.15424099161937e-06
7015,6.746877220860482e-05,0,4.496787684200859e-05,-2.2500895366596232e-05
7867,4.2401368073448046e-05,0,2.7857732305099313e-05,-1.4543635768348733e-05
8740,0.00015357699404606716,0,0.0001107363390004394,-4.2840655045627756e-05
9547,0.00012056655892715602,0,5.144053740774055e-05,-6.912602151941547e-05
9988,0.00022023721995343106,1,0.0001376386246142868,-8.259859533914427e-05
10511,9.128638140788431e-05,1,0.00018630381964913372,9.50174382412494e-05
48,1.6752938109099606e-05,1,5.678711609379956e-05,4.003417798469995e-05
52,4.723612426914197e-05,0,2.8405191464128758e-05,-1.883093280501321e-05
54,0.00010938672576277449,0,6.975021825071062e-05,-3.9636507512063866e-05
55,3.52299246305039e-05,1,6.983886222389123e-05,3.460893759338733e-05
56,9.788892177154666e-05,1,0.00025472884435977965,0.000156839922588233
57,1.6954058084731493e-05,0,1.0489082606496395e-05,-6.464975478235098e-06
61,0.00012091734921749819,0,8.450404222804997e-05,-3.641330698944822e-05
63,1.2868146913486448e-05,0,7.08166006790457e-06,-5.786486845581879e-06
64,4.413889732668731e-05,0,2.2678712619435336e-05,-2.1460184707251973e-05
79,4.635610497351804e-05,1,6.51322088944437e-05,1.8776103920925655e-05
80,5.086339226657519e-05,1,0.00014051467354625857,8.965128127968338e-05
85,1.9423056971019807e-05,0,1.272167551829194e-05,-6.701381452727868e-06
86,0.00011932226484454212,0,7.764936111408307e-05,-4.1672903730459056e-05
89,0.00014202106264724095,0,7.915836972748356e-05,-6.286269291975739e-05
92,0.00017086815176670109,0,9.705951106062433e-05,-7.380864070607676e-05
3675,0.00020537515023922033,0,0.0001628026083198877,-4.257254191933262e-05
5985,3.4102359024697456e-05,0,1.4582793143081733e-05,-1.9519565881615723e-05
9057,2.9968370930714335e-05,1,6.229561369512271e-05,3.232724276440838e-05
9300,4.357661448527267e-05,0,2.9078154516661986e-05,-1.4498459968610681e-05
9339,3.127120866265746e-05,0,1.70486771792169e-05,-1.4222531483440558e-05
9736,5.6286980795915305e-05,0,3.543911415799063e-05,-2.0847866637924678e-05
130,0.00014642709669171448,1,0.0001509289331521056,4.501836460391121e-06
182,5.002222881106114e-05,0,3.183383002091639e-05,-1.818839879014475e-05
365,0.00018822988489473332,1,0.00014687207444945806,-4.1357810445275266e-05
372,0.0002059069084012227,0,0.000128900747810012,-7.70061605912107e-05
386,0.00022605138983433003,0,0.00012682209464711866,-9.922929518721137e-05
401,6.471742906227483e-05,0,3.7404514209494927e-05,-2.7312914852779902e-05
520,3.169552989071583e-05,0,1.3046727740496879e-05,-1.8648802150218954e-05
656,6.15880189277979e-05,0,4.098888458912815e-05,-2.0599134338669743e-05
777,0.00017147888016875266,0,9.275754208789557e-05,-7.872133808085709e-05
1280,7.169236734385313e-05,0,5.8416222610221744e-05,-1.327614473363139e-05
1293,0.00014829644634246862,0,0.00012361931265495425,-2.4677133687514368e-05
1394,0.00011362450243926457,0,0.00010315928708696692,-1.0465215352297656e-05
1466,0.00012137973916248048,0,0.00011908284848205646,-2.2968906804240205e-06
1498,7.785850039566921e-05,0,8.497821176945574e-05,7.119711373786535e-06
1500,0.0001068006453514898,0,0.00011423491728982352,7.434271938333719e-06
1520,8.904838233576201e-05,0,8.640081159344161e-05,-2.647570742320406e-06
1560,0.00012570994221770338,1,0.00010652502964283284,-1.918491257487054e-05
1750,0.00023654421753909724,1,0.00038323512168124006,0.00014669090414214282
1878,0.00012814204963050647,0,4.290800225727113e-05,-8.523404737323534e-05
1938,0.00016362934664825214,1,0.00023906170444229984,7.54323577940477e-05
1994,0.00021866743082747162,0,0.00013709111082612453,-8.15763200013471e-05
2058,9.107785088416292e-05,0,4.572625741412744e-05,-4.535159347003548e-05
2413,5.980283887745209e-05,0,3.896108862172188e-05,-2.0841750255730208e-05
2802,0.0003381924681549791,0,0.0002501095557293052,-8.808291242567388e-05
2945,0.00014769613832696265,0,0.00010979480751645812,-3.7901330810504534e-05
3043,5.9161448678024135e-05,0,3.566295081463555e-05,-2.3498497863388588e-05
3312,9.635988402826448e-05,0,6.996865454383324e-05,-2.639122948443124e-05
3389,8.51974219513807e-05,0,5.795711830030451e-05,-2.724030365107619e-05
3394,0.00012600945290403665,0,9.141926435300699e-05,-3.459018855102967e-05
3410,4.0384560081481835e-05,0,2.8292690626499785e-05,-1.209186945498205e-05
3568,8.061378055887883e-05,0,6.136152145869397e-05,-1.9252259100184855e-05
3680,0.0002368020130498518,0,0.00018264977003056013,-5.415224301929167e-05
3793,5.480955492024446e-05,0,3.4915030550643565e-05,-1.98945243696009e-05
3997,2.29185656252741e-05,0,7.857086016513463e-06,-1.5061479608760637e-05
4189,2.788029730460536e-05,0,2.309942287729903e-05,-4.7808744273063285e-06
4300,6.500405550194632e-05,1,8.838337992654052e-05,2.3379324424594198e-05
4342,0.00010701303254690407,1,9.72844453427263e-05,-9.728587204177764e-06
4945,5.603984826356047e-05,1,6.223595197064331e-05,6.196103707082838e-06
4985,0.0001485289718590685,1,0.0001045739426610565,-4.395502919801199e-05
5149,5.3281973802805375e-05,0,3.6059660875096796e-05,-1.722231292770858e-05
5185,0.0002828448371291548,0,0.00020657412116797152,-7.62707159611833e-05
5526,0.00011482931796628578,0,7.949724526423737e-05,-3.533207270204841e-05
5705,5.755388783916858e-05,1,5.898677702843931e-05,1.432889189270726e-06
6294,7.445175778726745e-05,0,5.720800211293539e-05,-1.724375567433206e-05
6370,8.029889503604687e-05,0,4.98000871027572e-05,-3.0498807933289673e-05
6469,3.358007701523187e-05,1,8.662010278004287e-05,5.3040025764810994e-05
6860,0.00021249397702033322,1,0.00020608821163300498,-6.405765387328241e-06
7091,1.847878878282905e-05,1,9.876846337865753e-06,-8.601942444963297e-06
7140,9.703430911887907e-05,0,6.499164037560586e-05,-3.204266874327322e-05
7678,0.00015075227949813027,0,0.00011331700155570122,-3.743527794242905e-05
7767,6.681791346454173e-05,1,0.00014952192689388782,8.27040134293461e-05
7769,5.845835374889598e-05,1,0.00017405272366110633,0.00011559436991221035
7773,6.860878910013394e-05,0,3.172220618789078e-05,-3.688658291224316e-05
7790,6.149568213630434e-05,1,0.0001371097388748395,7.561405673853515e-05
8058,2.9242478657242852e-05,1,3.7767087009966384e-05,8.524608352723532e-06
8223,0.00023844069519474482,0,0.00019555883480625532,-4.28818603884895e-05
8352,7.508441830007062e-05,0,6.725126418040468e-05,-7.83315411966594e-06
8415,3.035495029872627e-05,1,3.6494953497144914e-05,6.140003198418644e-06
8516,7.383464045297628e-05,0,6.760548155110474e-05,-6.229158901871544e-06
8618,1.5087968949617917e-05,0,8.209100058070692e-06,-6.878868891547224e-06
8643,9.12245375613101e-05,1,8.153361666457518e-05,-9.690920896734923e-06
8994,0.00020102211948295175,0,0.00012291561895641861,-7.810650052653313e-05
9033,9.58099604222428e-05,0,6.687676805012971e-05,-2.8933192372113087e-05
9260,5.5877292409852436e-05,0,4.354716458908679e-05,-1.2330127820765649e-05
9309,0.0001508220896807304,0,0.00011123154721045028,-3.9590542470280114e-05
9431,0.00012131089030638037,1,0.0002635275171555144,0.000142216626849134
9581,0.00018484936084164506,0,0.00010241577268188774,-8.243358815975732e-05
10074,3.318638289387839e-05,1,4.6261822682232596e-05,1.3075439788354205e-05
10251,0.00013921254879882444,0,8.831392151346614e-05,-5.08986272853583e-05
10350,8.331400989586816e-05,0,4.9860597743728674e-05,-3.345341215213949e-05
10428,0.00010822822874165902,0,6.1027517607978286e-05,-4.720071113368073e-05
10669,6.056372175427757e-05,0,4.545659990230034e-05,-1.5107121851977228e-05
10682,6.322138367366796e-05,1,9.04534297189052e-05,2.7232046045237243e-05
10743,6.494432053352382e-05,1,0.00023072277855848463,0.0001657784580249608
10751,6.090976550528103e-05,1,0.00012163238255329463,6.0722617048013595e-05
77,8.774669402174891e-05,1,0.00021166439714743419,0.00012391770312568528
710,5.770282402936557e-05,1,0.00014532400483308606,8.762118080372049e-05
1283,0.00013255521299639696,0,7.411214421568018e-05,-5.844306878071678e-05
2069,8.646172054368578e-05,1,9.712130834911421e-05,1.065958780542843e-05
3262,3.32425879184792e-05,0,1.3237351237013402e-05,-2.0005236681465797e-05
3277,4.234394921810556e-05,0,3.042757660682337e-05,-1.1916372611282194e-05
3278,0.00021475855730463802,0,0.00012555722952859613,-8.920132777604189e-05
3566,0.0001407497710923187,0,8.809215269295631e-05,-5.265761839936239e-05
3573,9.898233304216943e-05,0,6.293886128573353e-05,-3.60434717564359e-05
3592,0.00021978637392684836,0,0.00013646627829981764,-8.332009562703072e-05
3602,4.4456385940066e-05,1,3.6112652886484326e-05,-8.343733053581674e-06
3800,9.194536188431318e-05,1,0.00017262189038252433,8.067652849821115e-05
4180,0.00010829214334954187,0,8.036101220160697e-05,-2.7931131147934906e-05
4538,6.698531966538841e-05,0,3.147576687725176e-05,-3.550955278813665e-05
5017,6.194802488103866e-05,0,1.9204829569223825e-05,-4.274319531181484e-05
6273,3.4365676135977624e-05,0,2.1928832296508498e-05,-1.2436843839469126e-05
6340,9.276525099580687e-05,1,9.101597446500428e-05,-1.7492765308025965e-06
6624,0.00019520840756050246,1,0.00014194153988658076,-5.32668676739217e-05
6726,0.00020040599594669555,0,0.00012715482465000373,-7.325117129669182e-05
7598,6.299501721323678e-05,1,3.493636629337858e-05,-2.8058650919858197e-05
7638,6.3299164869642e-05,0,5.1108652308155366e-05,-1.2190512561486639e-05
7642,5.250953345278793e-05,1,1.652150540049824e-05,-3.5988028052289693e-05
9557,2.7255619608074415e-05,1,3.370708954351379e-05,6.451469935439378e-06
9717,7.179030238690083e-05,0,4.957904498493987e-05,-2.2211257401960953e-05
10089,3.23814003209449e-05,1,8.403847777050993e-05,5.1657077449565035e-05
160,0.00010475872345234502,0,8.634969107342883e-05,-1.840903237891619e-05
1276,1.872104208194163e-05,0,1.209510979285505e-05,-6.6259322890865796e-06
4427,0.00010639989322994897,0,8.078938893383458e-05,-2.5610504296114396e-05
9591,6.0394779869075884e-05,0,4.8094646644228904e-05,-1.2300133224846981e-05
71,0.0002604026302969974,0,0.0001993137103862159,-6.10889199107815e-05
468,0.00028033805849179944,0,0.00023007838964127404,-5.02596688505254e-05
495,8.584037276535856e-05,0,6.798207348627502e-05,-1.7858299279083535e-05
672,9.666369774616749e-05,0,7.380154390503521e-05,-2.2862153841132283e-05
885,0.000161895910907924,1,9.785094153394203e-05,-6.404496937398196e-05
1044,0.00010703392481368726,0,7.0053382640824e-05,-3.698054217286326e-05
1080,0.0001851092837836076,0,0.00010652734714945341,-7.858193663415419e-05
