node,class,score
9414,0,-4.425788016768686e-05
9418,0,-4.992844809846871e-05
9568,0,-1.583604596924519e-05
9722,0,-2.085667534710285e-05
10136,0,-1.2432587937142418e-05
10342,0,-4.939868562803005e-05
10348,0,-5.039199424557388e-05
10570,0,-3.318737051882945e-05
10690,0,-5.723493971351927e-06
6845,0,-2.8661423066886905e-05
7962,1,2.3488405712944414e-05
76,0,-3.566844786932734e-05
133,1,5.834628894269634e-05
546,0,-2.803727347396863e-05
570,1,9.853778668187465e-05
609,0,-1.7738509414437505e-05
661,1,0.0002441504826585812
682,1,2.0370667133879603e-05
699,1,0.000193942362289921
746,0,-9.581789935950882e-06
802,0,-1.6449664613756395e-05
888,1,2.894128664121396e-05
952,0,-3.679511524439552e-05
1072,0,-7.976554248571242e-05
1526,0,-2.492477232442786e-05
1618,0,-2.3558923010270998e-05
1671,0,-5.505132284972323e-05
1687,1,0.0001689752743982623
1693,1,0.00024257339217135176
1701,1,0.00014818642186065114
1712,1,0.00026744670105068095
1885,1,7.253767082627032e-05
1959,1,0.00021800358517138632
1979,1,0.00017442076732423356
1980,1,0.00018220586452534618
2009,0,-2.7541785321000713e-05
2108,0,-2.9186133330511204e-05
2311,1,0.000120506854431319
2468,1,0.00012292627651701543
2478,1,3.257558333292712e-06
2492,0,-4.910155238998434e-05
2493,1,0.00013264512112456066
2500,1,0.00014783096788483765
2507,1,4.2014255895167355e-05
2508,1,4.993928426675019e-05
2530,1,9.973860180320887e-06
2542,0,-1.172275355737759e-05
2748,0,-2.7800764225443936e-05
2760,1,0.00019770176477173438
2925,0,-1.1349404213137848e-05
3029,0,-1.559404131948968e-05
3037,1,6.888474967075882e-06
3077,1,-5.741634962429061e-05
3082,1,0.0001269231295998599
3390,0,-1.7917027516355146e-05
3436,1,0.00013907320915418082
3446,1,0.00010464454502578919
3474,1,3.917951021785681e-05
3518,1,0.00012678536472562798
3676,1,3.4903492146611524e-05
3771,0,-2.4897524703824933e-05
3838,1,0.00012609222017628845
4657,1,7.075985487851324e-05
4742,1,8.526903145168914e-05
4909,0,2.952609210475464e-06
4948,0,-9.275084280006424e-06
5135,1,0.00013621669851005626
5228,1,0.00011427872351078873
5272,0,-1.08141553970038e-05
5459,1,6.471283948696722e-05
5794,0,-4.573225429111507e-05
5982,0,-3.985958040169305e-05
6027,1,9.015196490253646e-05
6092,0,-2.323381448434658e-05
6156,1,0.00016774141135179101
6335,1,0.00010802276617028733
6373,1,1.1357518084849259e-05
6436,1,0.00020612988299598467
6446,1,0.00022514663136609278
6448,1,0.00021630019872650246
6458,1,0.00023995746937726785
6464,1,0.00019683494705237403
6480,1,0.00023012559738525823
6527,1,9.229114880873778e-06
6555,1,-1.9713032746353412e-05
6593,1,2.5280750838640504e-05
6814,1,6.277959701381094e-05
6835,0,-5.2331339860195485e-05
6843,1,-3.1185955619475106e-05
6948,1,0.00012992379114027647
6992,1,9.774480864614251e-05
7089,0,-2.716106503869472e-05
7512,1,4.4637662393206e-05
7514,1,4.621772642448176e-05
7552,1,0.00014307060641160309
7746,1,7.11876772100699e-05
7750,1,0.00021376477126505271
7753,0,-9.349433218959279e-05
7754,0,-4.105757200881606e-05
7758,0,-3.997637400962424e-05
7759,1,0.0001106190213822597
7761,0,-3.684150354560545e-05
7763,0,-4.804147478483288e-05
7764,0,-3.478922146863157e-05
7765,0,-3.1196901392774404e-05
7766,0,-8.226093392837717e-05
7772,1,0.00014523110325695567
7774,1,-6.881127781594693e-05
7781,1,7.92567544169977e-05
7788,0,-4.097004847532822e-05
7789,1,0.0002525439981265049
8010,1,0.0002303187079274155
8096,1,9.870862824388782e-05
8242,1,8.674185400888369e-05
8261,1,7.736244005359348e-05
8283,1,5.7729948020786536e-05
8289,1,7.41264634654464e-05
8425,0,-2.7775566324467255e-05
8804,0,-3.57452899356963e-05
8837,0,-4.825631965249843e-05
9034,1,-1.757684801505452e-05
9180,1,0.0005116321124404986
9183,1,0.0004797042698956775
9215,1,0.00029453909268024566
9278,0,-2.837664761800985e-06
9337,1,2.1459323596320135e-05
9466,1,0.00011401526217092207
9755,1,5.886308222429929e-05
9772,0,-5.2137077611948e-05
9812,0,-2.263401198703868e-05
9890,0,-4.814453694014193e-06
10171,1,5.8295416291615176e-05
10207,1,7.283331029830624e-05
10331,1,0.00010649569249542853
10360,0,-4.4256113697890334e-05
10418,1,-7.55427941255337e-05
10419,0,-1.3825460870264983e-05
10587,1,0.0002588329702349948
10591,1,0.00028545577332740667
10593,1,0.0003247422122691278
10600,1,0.000308760592038356
10611,1,0.00022293728839206233
10613,1,0.00034028322949751407
10615,1,0.0002437881491871196
10616,1,6.538385191283229e-05
10620,1,0.0003306082213076984
10625,1,0.0002751312740653034
10627,1,0.00020817973278101925
10693,0,-2.740116432017199e-05
10789,0,-1.6697103037104517e-05
1240,0,-1.5087226857017695e-05
2333,0,-1.297370573644085e-05
3403,0,-8.397789170402393e-05
3583,0,-3.730267341452615e-06
3588,0,-3.499141663672009e-06
5304,0,-1.0448204585372114e-05
5807,0,-1.3803575143127835e-05
5905,0,-2.4509327692845886e-05
6126,1,-1.4206134602333236e-05
10127,1,-1.0450106635550538e-05
59,0,-5.9435208088287845e-06
361,0,-2.8024925475791178e-05
477,0,-4.717388381034802e-05
1389,0,-1.0990534399439212e-05
1401,0,6.070206521877102e-06
3697,0,-2.5835233944376728e-05
5836,0,-3.120802762418429e-05
6133,0,-5.838653461862579e-06
6711,0,-1.059680404097961e-05
6729,1,-2.3612320222397485e-05
6742,0,-1.8595324055087364e-05
6794,0,-1.2008779748005385e-05
6795,1,2.3885481372893592e-05
6810,0,-1.720707856597879e-05
7296,0,-3.578873279945227e-05
7587,1,0.00017560728443854318
7809,0,-7.858976965747998e-06
7992,0,-4.588625023347256e-05
8235,0,-2.945404396878924e-05
8621,0,-7.911666685928697e-05
9559,0,-8.482080404338228e-06
10210,1,2.100925468655756e-05
10368,0,-5.945805829756561e-05
10769,1,9.786451281453473e-05
180,0,-2.3414051511718288e-05
279,0,-3.514304046930049e-05
470,0,-6.486925947715843e-05
492,0,-4.357420437122632e-05
669,0,-7.166548446455506e-05
968,0,-1.9342156027201744e-05
1066,0,-4.214378923468281e-05
1338,0,-9.984111384289167e-06
1433,1,-4.1997320474813405e-05
1558,0,-3.123146929662218e-05
1747,0,-0.0001398143735951225
1898,0,-0.00011626142027762031
1916,0,-8.381654399862299e-05
2038,1,1.6021705424574902e-05
2265,0,-2.8306979199346264e-05
2279,0,-2.0810077936181935e-05
2319,0,-2.1802241538026687e-05
2412,0,-2.243932531310523e-05
2516,1,9.98583743494516e-05
2796,0,-2.2728732195096447e-05
2954,1,6.542659861470577e-05
2956,0,-2.6974711726302327e-05
2957,0,-2.7976549085552557e-05
2959,0,-4.765399888761905e-05
2970,0,-6.98661560958039e-05
2971,0,-3.218617476139339e-05
2973,1,6.45453809986818e-05
2975,0,-2.9914927034902603e-05
2976,0,-3.1411860495539855e-05
2982,1,3.078426898440282e-05
2988,0,-2.302270427691667e-05
2990,0,-8.181981990218842e-05
2991,1,4.9097568668402394e-05
2992,0,-1.977391528936687e-05
2998,0,-2.365043253158633e-05
3000,0,-6.37667707460487e-05
3023,1,-6.507703306536201e-05
3196,1,-3.9502942796054485e-05
3236,1,1.7580688544850616e-05
3772,1,-2.7936310820719286e-05
4063,1,0.00010372137911780894
4295,0,-1.3051038797259372e-05
5301,1,1.852647661761768e-06
5515,0,-2.5343458695471483e-05
6137,0,-2.569722764041652e-05
6258,1,3.018353607255682e-05
6452,0,-2.0735344548184373e-05
6493,0,-1.2142993861311717e-05
6790,0,-1.7862633058707946e-05
7078,0,-2.0966936559714075e-05
7332,0,-5.4094349813875194e-05
7413,0,-4.835380171636329e-06
7480,0,-6.53408982478055e-05
7881,1,2.9143713856404438e-05
7950,0,-5.3149707417104295e-05
8284,1,-5.584669856992732e-05
8459,0,-2.1810924831777305e-05
8778,0,-5.862321268360491e-05
9151,1,0.000446460070982377
9203,1,0.00034114196497262534
9247,1,3.1567072059861256e-05
9502,1,5.953245828210565e-05
9533,1,7.633114467907152e-05
9600,1,1.1665543768488507e-05
9934,0,-9.872194829062015e-05
10159,1,4.38373258361874e-05
10186,1,6.238076256398766e-05
10236,1,2.3371134097745688e-05
10237,1,-2.115605454990386e-05
10321,0,-5.506996057824611e-06
10396,1,-9.985660722425292e-06
10544,1,-8.048451809639147e-05
138,0,-3.924263259441587e-05
335,0,-2.3125654670868812e-05
452,0,-5.936340153406242e-05
482,0,-2.4117268863796142e-05
679,0,-3.4528165054289496e-05
782,0,-9.124357331985418e-05
932,0,-3.171456875865107e-05
1008,0,-5.203409725687059e-05
1067,0,-1.780675154442292e-05
1113,0,-5.6614414373261354e-05
1217,0,-3.96940063575279e-05
1264,0,-3.732077085801253e-05
1270,0,-1.5120969195190928e-05
1354,0,-1.772563936312797e-05
1531,0,-4.427945895750189e-05
1599,0,-4.692315347745454e-05
1632,1,7.950439865260614e-05
1731,0,-0.00011407339133582661
2012,1,-3.7378682741844526e-05
2161,1,1.4261647012859252e-05
2455,0,-4.998308345136211e-05
2624,0,-5.061919095412207e-05
2702,0,3.827899235883851e-06
2732,0,-1.4838670091174466e-05
2777,0,-6.35513505763214e-05
2780,1,-3.8879803609599e-05
2905,0,-8.88908364536784e-05
2955,0,-2.3709802804071917e-05
3084,1,-6.073870374390339e-06
3107,1,8.960551103882906e-05
3514,1,0.00014731341149025758
3554,1,-1.4693203586401521e-05
3666,0,-1.391930099108381e-05
4116,1,-2.1363233584027438e-05
4206,0,-2.9888062825259042e-05
4214,0,-3.683990197583028e-05
4326,0,-1.647408278683562e-05
4327,0,-6.885594531683171e-05
4403,0,-3.835556537931481e-05
4709,0,-3.466788948236233e-06
5067,0,-2.377804768734551e-05
5281,0,-1.5204960660376266e-05
5299,1,-3.607513283480534e-05
5426,0,-0.00010180080417060311
5444,1,-2.6877943686663623e-05
5519,0,-2.409089143811048e-06
5789,1,-2.3266062911080835e-05
5923,0,-6.639258267163782e-05
6445,1,2.228183583834269e-05
6505,0,-1.2013710847286594e-05
6602,0,-0.00011086012626363258
6603,0,-1.420609910037227e-05
6769,0,-1.6560421302488627e-05
6862,0,-6.66318205726182e-05
7019,0,-2.6237143817409207e-05
7138,0,-3.420242104092076e-05
7251,1,-3.549837624703485e-05
7342,1,-3.4066816345074244e-05
7367,0,-1.903728823876684e-05
7654,0,-2.6112203078668285e-05
7680,0,-6.828950577536068e-06
8219,0,-4.175894854154136e-05
8259,1,-3.439533962162081e-05
8505,0,-3.555385705366089e-05
8698,1,-4.515365840933876e-05
8784,0,-9.335985788226061e-06
8896,0,-5.090324436636442e-05
9093,0,-8.068866649143181e-05
9142,1,0.0005860327703702737
9146,1,0.0006282006326165597
9156,1,0.0006707187781724893
9169,1,0.0006091998504248368
9187,1,0.0006483788621006671
9267,0,-4.102200296750335e-05
9280,0,-2.7748383091181044e-05
9782,0,-2.6710449125547706e-05
10177,1,-0.0001349080415259622
10302,0,-2.20544630105257e-05
10338,0,-3.377611588573487e-05
10409,1,-2.569232755488774e-06
10535,0,-3.010135968649113e-05
10665,0,-2.914974185232683e-05
10785,0,-9.405640054583703e-05
10866,1,0.0006027108289212407
7383,0,-1.6171425476016634e-05
1720,1,7.509343238417464e-06
3523,1,1.1913430714580002e-05
4272,1,-1.2293515056364965e-05
4712,1,3.213387955139183e-05
4798,0,-1.4450192628817296e-05
5050,0,-6.396593701319973e-06
6325,1,-1.1382052420149324e-05
7691,0,-5.6191792329472165e-05
8841,0,-1.9784781252081378e-05
9590,1,-3.210645550168496e-05
10175,1,6.623438702162784e-05
10667,1,-9.415416485856813e-06
184,0,-4.347234789172688e-05
258,1,1.426516345981071e-05
354,1,0.0001515938871049487
410,1,-7.276321867605632e-05
438,0,-4.511831363586039e-05
754,0,-2.5318508953381857e-05
878,0,-1.057964583002957e-05
931,0,-2.954327205635047e-05
958,0,-2.308444352969531e-05
960,0,-6.290630832321971e-05
974,0,-4.646840912200634e-05
990,0,-1.1421359741360444e-05
1026,0,-7.339954142849485e-05
1069,0,-7.914791783492965e-05
1154,0,-7.861481151959245e-05
1191,0,-6.569419835145026e-08
1375,1,-0.00012743824114070567
1455,0,-2.044595454925329e-05
1493,0,-3.038502340462122e-05
1637,1,0.00010460023751170965
1762,1,-0.00011582414907621626
2235,0,-5.753287255980179e-05
2519,1,3.4272196227619365e-05
2679,0,-0.00012895455062140294
3074,1,-0.00012335324230358018
3079,0,-2.2669517170804743e-05
3365,0,-4.639016522027798e-05
3408,0,-4.011961783997569e-05
3521,1,-2.6164863905396197e-05
3597,0,-4.1849459636469746e-05
3656,0,-5.6570206667677406e-05
3674,0,-7.789322233674482e-05
3704,0,-2.4574219450865566e-05
3719,0,-2.2846672259908593e-05
3738,0,-2.511427276597584e-05
3832,0,-5.5027240898246216e-05
4199,0,-2.2473280505431328e-05
4239,0,-5.390480963502736e-05
4252,1,-8.760043865825153e-05
4455,0,-7.333011027367404e-05
4762,1,-2.127030630105885e-05
5117,1,3.617907017919554e-05
5162,1,6.588255900377112e-05
5273,0,-3.491662097701317e-05
5443,0,-7.604059963183817e-05
5881,1,2.5506192251569224e-05
5902,0,-3.553597544776803e-05
6619,0,-0.00013318990347919052
6643,0,-2.7452757385194906e-05
6723,0,-4.967390907299917e-05
6910,1,8.967506982694986e-06
6955,1,3.468280725411226e-05
7018,0,-3.3835947563862055e-05
7095,0,-1.5052326361380955e-05
7278,1,0.0001557087704719351
7326,0,-1.1506386948274605e-05
7369,0,-2.0295891004969046e-05
7391,0,-4.278850214672307e-05
7628,0,-7.125130830932741e-05
7958,1,0.00010440477896446419
8217,0,-6.52401251521629e-05
8234,1,-0.00017903974584015882
8364,0,-6.475296497750093e-06
8559,0,-1.226731159680628e-05
8615,1,4.264451607314246e-05
8625,1,3.9167242027332704e-05
8791,0,-7.148707682260737e-05
8812,0,-8.258401998282943e-05
9058,0,-2.8668498615985263e-05
9237,1,0.00019220240182844914
9269,0,-4.1008814694042925e-05
9313,0,-1.767046348504176e-05
9355,1,-0.00013878207107994128
9810,0,-6.263628373135472e-05
10244,1,-5.510561556914832e-06
10314,0,-1.1245597331948219e-05
10325,0,-8.489861805333388e-05
10336,0,-2.212453308859554e-05
10596,0,-5.382354111875856e-05
10705,0,-5.965729226779406e-05
10790,0,-1.4019679216876294e-05
10798,0,-3.352943503167591e-05
10800,0,-1.5834405417822704e-05
10815,0,-1.4808984734453157e-05
10825,0,-1.5733480181346244e-05
10832,0,-1.2799620976979152e-05
551,1,2.8951746657388967e-05
1823,0,-5.769627061061848e-05
1824,0,-7.840509003446536e-05
1827,0,-6.965647978823395e-06
1831,0,-9.856363447283031e-05
1834,0,-9.643339639246702e-06
1835,0,-1.1845043076592538e-05
1837,0,-1.0170985425684587e-05
1840,1,-2.6556020138564943e-06
1841,0,-9.514192639532691e-05
1847,0,-8.429854268480418e-06
1852,0,-1.2770658133025418e-05
1857,0,-1.6125867261928206e-05
1860,0,-1.576147714350878e-05
1863,0,-1.3581120964947488e-05
1864,0,-2.8577453905747225e-05
1865,1,-0.00011723239259860217
1866,0,-3.9612793336388214e-05
2535,1,2.153452437630657e-05
2670,0,-6.916612423321074e-06
3068,0,-2.310079848283987e-05
3165,0,-4.922265040772074e-05
3249,0,-1.1092395573047152e-05
3337,1,3.165901763309525e-05
3367,1,5.432270865196564e-05
3721,0,-2.736024951393435e-05
3758,0,-6.916773305995906e-05
4803,1,2.041854012993311e-05
4870,0,-1.7793037737430582e-05
5552,0,-5.318050200504431e-06
6506,1,0.00012870147377190094
6626,0,-1.2249296374178587e-05
7125,0,-9.568762614111802e-05
7348,0,-5.139959518990275e-05
7354,0,-6.649025795099343e-06
8039,0,-2.9855550564583454e-05
8045,1,7.638539716011627e-05
8775,0,-1.2177222643228265e-05
9206,1,0.0002590470338707312
9640,0,-1.791601265199162e-05
9985,1,5.443100112564879e-05
10439,1,0.0002386804081101822
10467,1,0.0002514488172056873
173,0,-5.175676955423735e-05
185,0,-3.7979356047672136e-05
1332,0,-4.1091620761077974e-05
2410,0,-5.739310478435864e-05
2425,0,-4.3211770549120716e-05
2435,0,-5.809811880407411e-05
2744,0,-2.359184607875492e-05
3136,1,0.00010538798668977943
3347,1,-7.426018472911422e-05
3572,1,-7.741163783997608e-06
3730,0,-1.841230711816846e-05
3785,0,-1.3051678666057032e-05
4737,0,-3.940355134875088e-05
4754,0,-3.455506711751292e-05
4896,0,-2.9542292784099424e-05
5060,0,-7.556020787420127e-05
5230,0,-2.7119824014018087e-05
5264,0,-5.475795333586018e-05
5430,1,-3.437115368645645e-05
5675,0,-7.649444388690064e-05
7144,0,-7.885290776063865e-05
8386,0,-6.448406616508276e-05
8390,0,-1.1038126816296937e-05
8733,0,-3.6525052597958155e-05
8762,1,-4.1107536185117564e-05
9417,0,-3.88179426165042e-05
9712,0,-1.9588395334258862e-05
9829,0,-1.554803014556599e-05
174,0,-1.0589739426574857e-05
175,0,-2.6690904761819125e-05
178,0,-1.3091443412566532e-05
260,0,-4.427720271318349e-05
309,0,-4.319040282433056e-05
328,1,-0.0002142670862378095
655,1,0.0005442438950161579
681,1,7.712583265016089e-06
744,0,-3.885200463024164e-05
794,1,6.37694185800575e-05
809,0,-3.683154087882892e-05
923,1,4.961973082409427e-05
944,0,-3.9637492107557314e-05
1051,1,-0.00016476772347938926
1139,0,-3.4144548730982125e-05
1142,0,-2.3915314472268772e-05
1170,0,-4.111257906179905e-05
1174,1,-2.924107140934816e-05
1203,0,-3.885619830199059e-05
1214,1,-0.00016004667442749855
1223,0,-5.2984267230396285e-05
1238,0,-4.9531464536752066e-05
1347,0,-2.942743742452786e-05
1348,0,-3.4298300526491946e-05
1374,0,-4.7510874807196176e-05
1559,0,-6.069075547213178e-05
1613,0,-5.6614737478229306e-05
1767,0,-0.00014646316191733723
2049,1,2.235022433263873e-05
2078,1,2.0714957802728072e-05
2089,1,0.00010254697962456348
2097,1,-7.808515369294382e-05
2254,0,-9.348536327625644e-05
2318,0,-7.857635815638407e-05
2329,0,-1.5317515482890588e-05
2382,0,-2.360693215220819e-05
2386,0,-4.811881152463096e-05
2391,0,-8.652102076636399e-05
2457,0,-2.9689583937333952e-05
2498,1,-0.00015330940660488905
2629,1,9.07653154806041e-05
2658,0,-6.63363186666034e-05
2706,0,-4.2859394773296644e-05
2743,1,-0.00018437604452306876
2811,0,-7.056544775461257e-05
2907,0,-2.5623467052548514e-05
3013,0,-1.8319577206205608e-05
3047,0,-3.70717019925483e-05
3061,1,-4.747719196913889e-05
3066,1,8.300295334901186e-07
3085,0,-7.113116757916691e-05
3092,1,0.00024280161724017597
3102,1,1.694107641275183e-05
3117,1,0.00010119329999632648
3170,0,-0.0001001165648281051
3338,0,-3.413726938736322e-05
3345,0,-1.9648176247164885e-05
3401,0,-3.166090564276407e-05
3478,1,-7.979606751264874e-05
3490,0,-2.4822388147508398e-05
3493,0,-6.537844049229232e-05
3575,0,-3.6319621087061036e-05
3610,0,-1.0466486636890193e-05
3619,0,-4.1274633602066536e-05
3658,0,-4.212676768645902e-05
3664,1,-0.00023953911128045074
3667,0,-3.70787923491071e-05
3708,0,-5.738823315845878e-05
3766,0,-3.7620485602312067e-05
3820,0,-3.1147658344007326e-05
3835,0,-6.0963951425325086e-05
3924,0,-1.5547400283265185e-05
3954,1,2.4501912241635016e-05
3969,0,-3.446155357430728e-05
3993,1,1.2382846651019249e-05
4061,0,-3.3277032892650877e-05
4131,0,-0.0001157691855854636
4336,1,-0.00017919920970431858
4407,0,-3.0651927449974175e-05
4445,0,-3.2013136795596965e-05
4450,0,-4.8604071311165195e-05
4458,0,-1.588735891771214e-05
4875,0,-4.094876661520189e-05
4882,1,-3.284149972240105e-05
4888,0,-4.883219024516402e-05
4897,0,-1.2771649893132003e-05
4910,0,-4.920613938045923e-05
4978,1,2.8935453610900395e-05
4979,0,-3.971107784479712e-05
5072,0,-3.1436560069090025e-05
5203,1,3.642336227265907e-05
5231,0,-5.1374261461819534e-05
5308,0,-4.85452094195764e-05
5411,0,-3.849604173794834e-05
5413,0,-3.2378259698952556e-05
5417,0,-3.6261407236364284e-05
5420,1,0.0001334430021151586
5425,1,-2.6720152254863897e-06
5446,0,-3.30123510870542e-05
5448,0,-3.9297871583351146e-05
5449,0,-4.677472718373071e-05
5452,0,-5.9425886661266294e-05
5460,0,-3.2829331016225884e-05
5509,0,-1.578490303429892e-05
5529,0,-3.782917973656276e-05
5531,0,-3.303710989985799e-05
5685,1,-1.2816851888982947e-05
5889,0,-2.888045369447442e-05
5913,0,-5.339509060443606e-05
5943,0,-4.5198221351854824e-05
5958,0,-3.407533720822529e-05
6138,1,-1.322361370365115e-06
6152,1,-3.06346185186101e-06
6203,0,-2.69359959294216e-05
6240,1,-1.880767519277508e-05
6241,0,-2.0792724746467416e-05
6247,1,-9.75516342853842e-06
6282,0,-3.4085491139225314e-05
6338,1,-1.0380999884225837e-06
6376,1,-2.9498955207288248e-05
6404,0,-3.035455267591964e-05
6441,0,-2.9323841242782686e-05
6449,0,-5.780579303624897e-05
6463,0,-5.958284375761849e-05
6518,0,-2.355561174500952e-05
6594,0,-4.544705360781201e-05
6605,0,-3.009459620242387e-05
6622,0,-7.477402621398411e-05
6712,0,-3.776054158133042e-05
6714,0,-4.857583558718286e-05
6738,0,-5.070877006766754e-05
6893,1,-6.645949249698676e-05
6925,0,-0.00010932921016705723
7164,0,-7.494401908184235e-05
7201,1,-0.0001585993400566004
7344,0,-5.3191749081956606e-05
7393,0,-2.2188052735855252e-05
7444,0,-4.7271521372251025e-05
7457,1,-0.00017288465509285994
7576,0,-6.354798936499247e-05
7611,1,-0.00017609982258790072
7653,0,-7.941753756714878e-05
7662,1,-0.0002911943413236985
7687,1,-6.493717857731737e-05
7696,0,-4.115802089916859e-05
7913,1,1.7637631711744527e-06
7984,1,3.3741843660798924e-05
8121,0,-5.3390076357774245e-05
8271,0,-9.842893924931056e-05
8393,1,-0.0001413052100523015
8450,1,-5.336224595518362e-05
8557,0,-3.3786371389604974e-05
8561,0,-1.2050514432476674e-05
8696,0,-4.934534752141961e-05
8742,0,-1.9726126619188374e-05
8800,0,-4.189255228406055e-05
9023,0,-6.559227653817279e-05
9259,0,-1.17955974236031e-05
9263,1,-3.872105398306996e-05
9484,1,-0.00012137812047314516
9553,0,-2.8878765186448577e-05
9769,0,-3.402133497299351e-05
9888,0,-5.879179688314675e-05
9912,1,-0.00021818793551941696
9920,0,-0.00010833145499374974
9974,0,-3.050815174774527e-05
10057,0,-1.844254329464494e-05
10198,1,2.923215525810274e-05
10296,1,-8.109532637564947e-06
10361,0,-7.930017404790143e-05
10371,1,-3.7817667559157143e-06
10378,0,-5.307961590901496e-05
10395,0,-0.00010186265200915937
10739,1,4.982072791419784e-05
10823,1,-0.00024937214547276376
589,1,7.743423476743252e-06
2081,1,-4.993830260562603e-06
2774,1,-6.118513353036994e-05
2786,0,-2.7574302001923527e-05
2832,1,1.1070725100874621e-05
3334,1,3.6028165670734755e-05
3465,1,1.0000182548808425e-05
3477,1,1.6004785458637765e-05
4713,1,9.187964886538309e-05
4747,1,-2.3354809383223265e-06
6278,1,-1.1606875747833379e-05
6903,1,8.644348905163831e-05
7852,1,5.686612497841921e-05
7865,1,4.8853040770131426e-05
7869,1,4.301601825501372e-05
7874,1,3.276030128025575e-05
7880,1,0.00014475701637265797
7887,1,3.845723321848467e-05
7888,1,4.5514985585284946e-05
8291,1,-5.190041234319449e-06
9698,0,-3.25995077168062e-05
9741,0,-4.6118001199394785e-05
10009,1,8.418647598399846e-06
10795,1,-6.944290661437268e-06
479,0,-0.00010154211673698088
614,1,0.00013537379305148624
657,1,0.00017232958147463505
1360,1,-4.500544841716022e-05
1555,1,0.0001908701696730845
1594,1,7.360495402049808e-05
1625,1,0.00011771386644442253
1643,1,0.00031767207407233503
1657,1,0.00025358551380265593
2364,1,-1.9446672963984455e-05
3100,1,7.802546364454071e-05
3735,1,-4.490537482909694e-07
3895,1,0.00014489109227908552
3952,1,6.534772947757087e-05
3958,1,7.635916021940322e-05
3967,1,6.796445210451987e-05
4704,0,-1.9223775028945442e-05
4924,1,0.0001793861225126745
4934,0,-5.3526288954545054e-05
5085,1,4.1910302750081254e-05
5492,0,-2.9580460906109026e-05
5539,0,-1.0008418248700142e-05
5674,0,-4.2457177050645165e-05
5981,0,-3.679688337932586e-05
6331,0,-2.1334619123439168e-05
6586,0,-2.37456078948018e-05
6898,1,8.588700635848545e-05
8212,0,-3.609909255827652e-05
8693,1,-1.360716271633965e-06
8998,0,-3.325869320729945e-05
9344,0,-4.518939808844382e-05
9432,0,-3.974195195256181e-05
10829,0,-1.14980838037454e-05
412,0,-6.485754246296438e-06
1579,0,-6.216626656218307e-05
1966,1,0.00018230437886569958
2292,1,2.9038808022008504e-05
2479,0,-4.1157021680345974e-05
2787,0,-4.653390181428907e-05
4250,0,-1.2585042707308273e-05
599,0,-3.5483293532043235e-06
600,1,2.9235965769861246e-05
604,1,1.9677040121985353e-05
607,0,-1.1925698522688793e-05
611,0,-2.679729385745887e-06
613,0,-2.606679029145692e-05
619,0,-9.384300653734036e-06
625,0,-1.0018423658873213e-05
628,0,-5.568633150605084e-07
636,0,-3.549263529754859e-05
642,0,-4.738359044618136e-06
805,1,-6.4861082142237065e-06
823,0,-3.760041341984054e-05
1328,0,-3.6616036288639536e-05
1921,1,0.00020526935204869635
2506,1,2.1834631910683107e-05
2528,1,2.029581549484252e-05
3319,1,1.3168099484707107e-05
3718,0,-3.52372363700151e-05
3722,0,-3.4569749618694714e-05
3742,0,-3.658103757122622e-05
3747,0,-3.620557911440735e-05
5088,0,-1.5685481610696595e-05
5795,1,3.383184317619226e-05
6243,0,-2.392974029404775e-05
6907,1,-1.732480883224982e-05
6978,1,-2.3017315439806416e-05
7980,0,-1.7183449215310845e-05
8251,0,-5.149518651247474e-05
8613,0,-4.660585994893811e-05
8963,0,-4.012244605060106e-05
9911,0,-2.416725814906079e-05
10017,0,-2.002823184937186e-05
10044,0,-2.5504106632623425e-05
474,0,-3.396163478884471e-05
674,1,4.788655157647813e-05
1219,0,-1.8317731263411994e-06
1252,0,-1.178019946219192e-05
1519,0,-2.164279505199453e-05
1547,0,-8.206074793244144e-05
1897,0,-6.449274841848575e-05
3636,0,-7.341052323401501e-06
5106,1,-6.375858430123337e-06
6230,1,1.3266982439459136e-05
6392,0,-1.4462700354184536e-05
6405,1,-4.877596518953781e-06
6929,1,-2.6601560141169923e-05
7122,0,-5.714529367841293e-06
7453,0,-2.008839594420494e-05
8276,0,-1.6700175871641733e-05
8388,0,-1.482600713496136e-05
8720,0,-9.551928564662607e-06
10050,0,-7.138917451050462e-06
10540,1,4.3407925916971424e-05
10551,1,4.3973473018070656e-05
1145,0,-6.437500113154288e-06
1175,0,-1.4715517613748955e-05
1595,1,0.00013591938115967413
1724,1,0.0002151650836843833
2389,0,-3.2502261380949594e-05
2635,0,-1.009826058290672e-05
4472,1,-2.555150633263542e-05
5907,0,-3.829094889937627e-05
6870,1,3.8219226653065736e-06
7733,0,-6.327106840214663e-06
8109,0,-8.372162661338704e-06
8655,1,3.6142529774616883e-06
10426,1,2.1878661639184626e-05
10644,0,-3.413885061860126e-05
10684,0,-3.4626195566113735e-05
3761,0,-4.838608882507999e-05
5972,0,-5.130164118877217e-06
6537,1,6.274799880665256e-06
6571,1,7.4110790607027645e-06
7737,0,-2.4972883827068096e-05
10031,0,-4.0249426362903505e-06
791,1,4.969545299308115e-06
982,1,-2.479652738507357e-05
1149,0,-5.162331866649013e-05
1636,1,0.00018698912384458545
1679,1,0.00010595478548353803
1752,0,-0.00013461399046464024
2370,1,1.3494726654883106e-05
2768,0,-6.848138681385052e-05
