node,class,score
9813,1,-100.99405649352614
2242,1,-100.99433888011338
7874,1,-100.99546265846735
8064,1,-100.99591933168024
1190,1,-101.97191892465666
2056,1,-101.98391550721949
2298,1,-101.98710021719683
3340,1,-101.98940923278494
2885,1,-101.99012472852101
2720,1,-101.99267785009667
4121,1,-101.99337788426517
7530,1,-101.99669953077812
274,1,-102.98233789482506
6766,1,-102.98351730265938
2871,1,-102.98890892649867
9382,1,-102.99195060652852
3480,1,-102.99200548225569
3100,1,-102.9943547206233
3082,1,-102.99471071326556
7550,1,-102.99531081253777
7556,1,-102.99531081253777
2869,1,-102.99630695912647
8129,1,-103.98115607980054
1239,1,-103.9867283858178
4375,1,-103.98712603213359
6910,1,-103.98901298696435
3419,1,-103.9929635481796
10483,1,-103.99302540825047
1603,1,-103.9931455137654
7235,1,-103.99382790753545
5754,1,-103.9946986417591
4361,1,-103.99514148492851
7582,1,-103.99529804775125
6683,1,-103.99576481699182
8698,1,-104.98820481419301
8735,1,-104.98820481419301
8739,1,-104.98820481419301
665,1,-104.98851273839134
10394,1,-104.99019255890178
2267,1,-104.99244140407833
2993,1,-104.99301387427705
7905,1,-104.99309115173067
4300,1,-104.99342123385203
4306,1,-104.99342123385203
9385,1,-104.9940099515805
8638,1,-104.9944269727028
6043,1,-104.99519007119768
7514,1,-104.99667057438741
5430,1,-105.99004832331956
3072,1,-105.9924746303805
2570,1,-105.99262450428722
8738,1,-105.99270117874713
9728,1,-105.99388089587218
4299,1,-105.99519258604688
6138,1,-105.99534391807528
6374,1,-105.99591808065529
5593,1,-105.99616543529501
7512,1,-105.99664475175149
846,1,-105.99671626896776
7174,1,-106.95927532191601
10418,1,-106.98596468579342
797,1,-106.9866856330393
7193,1,-106.98727306709745
2340,1,-106.99005754010672
137,1,-106.9904653446133
6055,1,-106.99218024975735
5162,1,-106.99339115517729
2233,1,-106.99410902560108
6024,1,-106.99451363384948
2519,1,-106.99513304942636
7887,1,-106.99530644823929
9708,1,-106.9964268572888
2625,1,-107.99283233231002
10217,1,-107.99311810904415
5781,1,-107.99312527060682
4235,1,-107.99453563392186
4791,1,-107.99583643340536
6339,1,-107.99655591597335
6348,1,-107.99655591597335
6358,1,-107.99655591597335
5104,1,-107.99768466461903
3108,1,-107.99837784911848
10332,1,-108.98867878732946
7621,1,-108.98931398535244
1992,1,-108.99252641795172
4114,1,-108.99438462092462
1703,1,-108.99517914304718
5075,1,-108.99774312980058
1842,1,-109.98799358918772
6661,1,-109.98854085402151
5450,1,-109.99268397837199
6849,1,-109.99311419946359
8952,1,-109.99333823108458
6876,1,-109.99345438575364
5690,1,-109.99357054355666
3101,1,-109.99365039162933
7227,1,-109.99457234995809
3404,1,-109.99529878495024
6884,1,-110.98051648510695
882,1,-110.99220414849874
4597,1,-110.99222092588764
9978,1,-110.99302808801266
6195,1,-110.99347493522845
6758,1,-110.99348604720889
4553,1,-110.99402788663085
1646,1,-110.99549992661271
5983,1,-110.99583255961417
2743,1,-111.98099277470189
9422,1,-111.9894336987214
2282,1,-111.99146825018549
4113,1,-111.99589694103265
9670,1,-111.9959740135233
1688,1,-111.99616122287894
1709,1,-111.9961728921927
4211,1,-111.99693129127537
4132,1,-112.97326220070923
7860,1,-112.98158264003746
4753,1,-112.98317652490529
2807,1,-112.98503919544626
10237,1,-112.99019506185431
5024,1,-112.990255318325
10142,1,-112.99068515525167
6896,1,-112.99116661897737
3957,1,-112.99124116934877
1341,1,-112.9915783962969
73,1,-112.99172700737397
6064,1,-112.99394508840786
7759,1,-112.9939815440437
5745,1,-112.9940376832109
9505,1,-112.99490188711468
8971,1,-112.99598543696598
6547,1,-112.99614387440215
856,1,-112.99634259199563
872,1,-112.99634259199563
4479,1,-113.97256713636597
5631,1,-113.9882402003492
6297,1,-113.99125681823335
8003,1,-113.99181094594546
9348,1,-113.992447767187
8472,1,-113.99320959288808
837,1,-113.99631404599974
513,1,-114.97212912384995
4081,1,-114.97329381217988
3607,1,-114.98108448284377
886,1,-114.98575391724074
4593,1,-114.99070226196524
4831,1,-114.99097949354565
1346,1,-114.99136103532659
2881,1,-114.9915786245265
220,1,-114.99249559173731
121,1,-114.99254491361975
4335,1,-114.99350053667946
5115,1,-114.99598030706211
134,1,-114.99653327684084
9613,1,-114.99745809456842
1892,1,-115.96993489156192
6961,1,-115.97054499614532
3074,1,-115.98271895590743
1532,1,-115.98735297203889
1961,1,-115.98897278561442
2078,1,-115.99129718642433
10481,1,-115.99286619121438
2036,1,-115.99310100805097
5663,1,-115.99486081047772
6051,1,-115.99527154788007
9087,1,-115.99606566679891
3086,1,-116.99104687638497
10184,1,-116.99152565541719
2292,1,-116.99173425899748
3826,1,-116.99263951460357
4459,1,-116.99299574084338
10846,1,-116.99371026233287
1639,1,-116.9951919438059
10159,1,-116.9954020930889
4842,1,-116.99591856944227
9059,1,-116.99606257607186
5071,1,-116.99758025394888
5096,1,-116.99758025394888
10492,1,-117.97350332095222
3161,1,-117.98032257277548
1757,1,-117.98795277781961
1745,1,-117.98825829926888
3521,1,-117.99145975657076
6340,1,-117.9915704653172
4964,1,-117.9919410061243
5102,1,-117.99731963750664
10274,1,-118.96817409429788
8655,1,-118.981504681289
4747,1,-118.98881336243477
6244,1,-118.98898885438291
6259,1,-118.98898885438291
6274,1,-118.98898885438291
6276,1,-118.98898885438291
8279,1,-118.98925687008023
10616,1,-118.99062195344716
1976,1,-118.99360234527687
10516,1,-118.99527600003286
4365,1,-118.99585686454901
5646,1,-118.9961615323823
3145,1,-118.99724209435362
5223,1,-119.96772421702661
6806,1,-119.97476445738705
4840,1,-119.9909416357449
4732,1,-119.99146375201197
6793,1,-119.9932317544748
7852,1,-119.99491613054379
6474,1,-120.97607497293431
9355,1,-120.98215747155905
10195,1,-120.99478638986281
3351,1,-120.9951379879423
10517,1,-120.99520948646654
6885,1,-121.98815188908095
10304,1,-121.9916257110036
5234,1,-121.99178372236825
3951,1,-121.99200274488847
4712,1,-121.99299501259053
9755,1,-121.99475189622169
7958,1,-121.99482196264191
9651,1,-121.99706621835438
3299,1,-122.98272741870332
1683,1,-122.98967859365442
4599,1,-122.99037724759947
5458,1,-122.99076565789291
1561,1,-122.99121314700996
1720,1,-122.99273744313517
8315,1,-122.99401065505347
2954,1,-122.99425670875091
5608,1,-122.99679482186814
1762,1,-123.98258540361638
1910,1,-123.985731319023
2478,1,-123.98578041047251
3052,1,-123.98886523437983
354,1,-123.99182294451764
3477,1,-123.99233783928442
6892,1,-123.99327943548458
5746,1,-123.99361102649615
4819,1,-123.9952385856273
10164,1,-123.99533854637534
8150,1,-123.99642701633637
2588,1,-123.99666409290282
8584,1,-124.96603864015286
9503,1,-124.9859857508608
4124,1,-124.98622831237392
644,1,-124.98847937169226
1727,1,-124.98852274943177
4585,1,-124.98892232578409
1973,1,-124.99070645826184
2177,1,-124.9911086434123
7924,1,-124.99293216763893
10171,1,-124.9929997260895
245,1,-124.99353227576879
3474,1,-124.99418362215182
7881,1,-124.99435071746906
2508,1,-124.99554404647486
4349,1,-124.99583463638083
7526,1,-124.99599568873813
1865,1,-125.98290014256104
2069,1,-125.9913345995644
5744,1,-125.99185209230109
6338,1,-125.99225057228207
2035,1,-125.9923233697053
3838,1,-125.99246475728542
2049,1,-125.99280042791268
1600,1,-125.99405536054691
8615,1,-125.99432732051832
10489,1,-125.99479184519102
10502,1,-125.99479184519102
10186,1,-125.99524459931317
365,1,-126.97508113790543
6627,1,-126.97523430759234
9684,1,-126.9804744232579
10409,1,-126.98851557093766
4606,1,-126.98931939266616
10455,1,-126.99155231917872
4745,1,-126.99191508550732
10168,1,-126.99215496854244
8242,1,-126.99244879627636
4063,1,-126.99284256821281
2173,1,-126.9931774350916
2189,1,-126.9931774350916
3482,1,-126.9933105021562
6658,1,-126.99352237544146
104,1,-126.99355521433095
9653,1,-126.9966199289842
9611,1,-126.9968470369508
8863,1,-127.9782206316099
8289,1,-127.99194817745217
8985,1,-127.99223293451644
7790,1,-127.9924112478685
4563,1,-127.99276847328734
8631,1,-127.99318839887229
2221,1,-127.99378786695772
4852,1,-127.99440394054288
3152,1,-127.99702846412454
3497,1,-128.97984734935184
8291,1,-128.9801923424201
6292,1,-128.987973195568
1614,1,-128.98918435746583
3506,1,-128.98997573033668
4025,1,-128.99204419341424
9702,1,-128.99204419341424
7748,1,-128.99288765976675
2001,1,-128.99381144393465
9194,1,-128.9942486565803
9197,1,-128.99522667232395
10864,1,-129.97867442930303
5106,1,-129.98094608202064
6123,1,-129.98202198253247
2649,1,-129.98906189496302
928,1,-129.99245154792547
1861,1,-129.99317049677444
9391,1,-129.99326264554236
10079,1,-129.99354166783377
2629,1,-129.99357892018247
212,1,-129.9941774068769
7210,1,-129.9945077979864
3432,1,-129.99462578474743
9207,1,-129.99572868016196
9225,1,-129.99572868016196
5087,1,-129.99723560728333
1724,1,-130.98779474964255
7106,1,-130.98894231490968
7120,1,-130.98894231490968
7124,1,-130.98894231490968
7135,1,-130.98894231490968
7137,1,-130.98894231490968
7301,1,-130.98947904320227
7334,1,-130.98958685257577
4957,1,-130.99127661033359
2239,1,-130.99352778728974
7785,1,-130.99355501061902
7869,1,-130.99395602554247
6047,1,-130.99405318582842
5189,1,-130.99433087354873
6638,1,-130.99462234902785
3124,1,-130.99722292589937
6773,1,-131.98844626910844
10182,1,-131.991225146689
4019,1,-131.99224880506796
8096,1,-131.9925146115138
6070,1,-131.99256027735177
2831,1,-131.9928215950772
7868,1,-131.99348718160985
10839,1,-131.99378762783007
1604,1,-131.994421069373
1122,1,-132.96706505510818
5580,1,-132.98687305015545
4600,1,-132.98840395348975
2505,1,-132.98988031493033
6814,1,-132.99012160196992
1610,1,-132.99089623265473
1,1,-132.9916542425067
7256,1,-132.991892621595
4713,1,-132.99304094554455
5590,1,-132.9952597402721
2826,1,-133.99067168303546
9695,1,-133.9906927005171
2153,1,-133.99150233916203
5882,1,-133.9933497450972
10851,1,-133.99683741243516
4086,1,-134.9725678255496
1725,1,-134.98691765943477
1941,1,-134.98691765943477
1761,1,-134.98864771879792
1943,1,-134.98864771879792
10681,1,-134.99272140245432
7317,1,-134.99330709343823
848,1,-134.99389890039745
5824,1,-134.99395312461644
5800,1,-134.99454949341427
8318,1,-135.9800343367277
4032,1,-135.98993753477706
2172,1,-135.99026569969047
1534,1,-135.9918074731373
4592,1,-135.99255271912307
10808,1,-135.99406338271018
5617,1,-135.99582412073764
3543,1,-136.97000287345324
9912,1,-136.97548133214679
8009,1,-136.97906323327223
3735,1,-136.9892576404969
6311,1,-136.98960936981854
1985,1,-136.99031705091195
4620,1,-136.99167364949676
10201,1,-136.9938666091342
9206,1,-136.99420138220853
9089,1,-136.99529016949276
107,1,-136.99578658528478
2950,1,-137.97431984796836
9598,1,-137.97527456661186
8832,1,-137.98043152951084
2443,1,-137.98889091560292
4321,1,-137.98894697792798
4542,1,-138.98726006248668
8810,1,-138.99165968306207
6084,1,-138.9920885915914
10331,1,-138.9928677421591
7254,1,-138.99335399923737
66,1,-138.9936574259564
9643,1,-138.99678030189546
3136,1,-138.9970352997398
1771,1,-139.98864404577648
5692,1,-139.98895139398314
9533,1,-139.989260207198
4797,1,-139.9894678085154
890,1,-139.99280582380706
2593,1,-139.99353377308748
5975,1,-139.9950828619379
3369,1,-140.97859465148474
1718,1,-140.9798414981446
3465,1,-140.99196655983184
8683,1,-140.99206435807238
7285,1,-140.99314328526765
5113,1,-140.99692005152139
5127,1,-140.99692005152139
5137,1,-140.99692005152139
5140,1,-140.99692005152139
5144,1,-140.99692005152139
5145,1,-140.99692005152139
5153,1,-140.99692005152139
5157,1,-140.99692005152139
5159,1,-140.99692005152139
5282,1,-141.98622478476878
6376,1,-141.98855937409897
5966,1,-141.98903830586158
10009,1,-141.9899513498589
6322,1,-141.99209707348797
1672,1,-141.99252019249866
246,1,-142.97819776893058
4580,1,-142.98318662127755
7902,1,-142.9837791306061
4363,1,-142.9922043986959
3893,1,-142.99227106166484
5694,1,-142.99272036280715
7342,1,-143.98599123213776
1728,1,-143.98726939187844
1929,1,-143.98726939187844
231,1,-143.98799543541236
4568,1,-143.99059693731832
6948,1,-143.99202510498162
7781,1,-143.99260981218526
3994,1,-143.99289947698256
4765,1,-143.9943551500035
9650,1,-143.9944144204768
10083,1,-143.994828966041
3105,1,-143.9963488507921
6614,1,-144.9691288949174
4336,1,-144.97869745087394
8961,1,-144.97943816495786
143,1,-144.9844765438289
5209,1,-144.98669685133046
2516,1,-144.98958719811253
5693,1,-144.99156688768224
895,1,-144.99198130503004
2507,1,-144.99338977987054
266,1,-144.99533142012356
4490,1,-145.98412543296118
1937,1,-145.9871436194675
5352,1,-145.98804672694385
8923,1,-145.98962833806826
7755,1,-145.9898036929251
9667,1,-145.9901128049106
1593,1,-145.99200301812746
6506,1,-145.99320390937842
5061,1,-145.99679824655345
10769,1,-145.9969508653208
2076,1,-146.966799341855
1966,1,-146.98577923319445
6872,1,-146.98711897972584
614,1,-146.9905877198894
7104,1,-146.991004152485
2633,1,-146.991954974791
9216,1,-146.9929249491446
3451,1,-146.99347647904048
1673,1,-146.9947238250548
10854,1,-146.99499283345057
7551,1,-146.99576810009464
1294,1,-147.96950243332014
4466,1,-147.97581463736446
1174,1,-147.9790869736075
1739,1,-147.98467245309334
6258,1,-147.9906848923624
3513,1,-147.9914134735145
5569,1,-147.99235810437108
4488,1,-147.9926433863097
4828,1,-147.9928535859248
5201,1,-147.99401370302832
6668,1,-147.99443604197077
8001,1,-147.99447854308815
1702,1,-147.9946642822309
113,1,-147.99590702867397
3055,1,-148.97673917297004
2067,1,-148.97804066553095
6461,1,-148.98101500745213
2482,1,-148.98688287349063
4051,1,-148.98900321652948
4072,1,-148.98900321652948
4077,1,-148.98900321652948
1684,1,-148.98995582057344
659,1,-148.99066119283808
5428,1,-148.99085948490833
5117,1,-148.99209688484396
4650,1,-148.99264458230286
4658,1,-148.99264458230286
4671,1,-148.99264458230286
4692,1,-148.99264458230286
4693,1,-148.99264458230286
4694,1,-148.99264458230286
4836,1,-148.99267280061324
9510,1,-148.99272815613716
2019,1,-148.9930724757682
4348,1,-148.9955154729595
10748,1,-148.99785832222608
8802,1,-149.9546827069375
8577,1,-149.97413745997392
5083,1,-149.98722905907934
6874,1,-149.9873358800826
6881,1,-149.9873358800826
4010,1,-149.98881255706425
4978,1,-149.99043835499748
5039,1,-149.99147658789778
5765,1,-149.9919541235267
3107,1,-149.99323971450548
6213,1,-149.99430249900408
7324,1,-150.97598682008217
5987,1,-150.9884738526046
16,1,-150.98857231581437
6337,1,-150.9924088106617
6344,1,-150.9924088106617
6345,1,-150.9924088106617
6365,1,-150.9924088106617
6380,1,-150.9924088106617
6382,1,-150.9924088106617
3436,1,-150.99245262392162
5138,1,-150.99263528360066
83,1,-150.9928870031032
9416,1,-150.99327717307654
569,1,-150.9942210961843
3906,1,-150.9945003438156
3907,1,-150.99460292640907
2502,1,-151.97563256739647
3060,1,-151.97878202966834
9991,1,-151.9848905318297
5319,1,-151.98809952681412
8040,1,-151.99028835643
6053,1,-151.99295762701993
6354,1,-151.99368096868315
6375,1,-151.99368096868315
4358,1,-151.99553783972468
9636,1,-151.99719802030862
3132,1,-151.9974326194603
5324,1,-152.98687695163144
93,1,-152.98860090750384
7571,1,-152.98875315575253
3544,1,-152.98993232328542
4020,1,-152.99096360207383
10862,1,-152.99290272391423
3413,1,-152.99326910781352
5135,1,-152.9935010466914
9526,1,-152.99355221099148
126,1,-152.99382845810226
10850,1,-152.9962334818555
8244,1,-153.98491259749738
7407,1,-153.98577344850375
6500,1,-153.98854479340875
4632,1,-153.9890720548047
7283,1,-153.98961578783235
5833,1,-153.9948417451953
6642,1,-154.9803668711043
7568,1,-154.98590789317765
1870,1,-154.98801621902436
10344,1,-154.9882807596452
7515,1,-154.99115669302412
9507,1,-154.99241208509966
6219,1,-154.99422776051816
4362,1,-154.995013802454
9612,1,-154.9969134816587
7862,1,-155.97758098586414
8393,1,-155.98433016162986
8400,1,-155.98433016162986
8401,1,-155.98433016162986
8402,1,-155.98433016162986
8404,1,-155.98433016162986
8405,1,-155.98433016162986
8409,1,-155.98433016162986
8410,1,-155.98433016162986
8411,1,-155.98433016162986
8412,1,-155.98433016162986
8416,1,-155.98433016162986
8418,1,-155.98433016162986
8423,1,-155.98433016162986
8428,1,-155.98433016162986
8429,1,-155.98433016162986
8431,1,-155.98433016162986
8435,1,-155.98433016162986
3877,1,-155.98447630796997
4809,1,-155.987573095899
6855,1,-155.98766181458004
5400,1,-155.9880153202861
381,1,-155.98922971963188
1915,1,-155.99047460878649
8128,1,-155.99143339698983
3092,1,-155.99313171264487
1723,1,-156.97401578560275
6880,1,-156.979243013907
6049,1,-156.98685069571678
7496,1,-156.98929439101013
3996,1,-156.99144191778413
6945,1,-157.9637031016344
4112,1,-157.96738978874947
1967,1,-157.97410701306208
4678,1,-157.98138191990898
243,1,-157.98788819113008
7039,1,-157.9887970690333
7236,1,-157.98902424129125
10191,1,-157.99143061068517
5611,1,-157.99331015631904
4354,1,-157.99475555611684
5669,1,-158.96764721908127
9484,1,-158.97953699858547
2141,1,-158.98245515815304
6065,1,-158.9857198835098
8026,1,-158.98599252502902
10441,1,-158.98682518767785
7772,1,-158.99180240059496
10305,1,-158.99226625696002
8662,1,-158.99289064662693
10525,1,-158.99302965436243
9634,1,-158.9966103436428
3134,1,-158.99684522562436
3523,1,-159.97972611240468
1560,1,-159.98578355382512
10456,1,-159.99240461643305
9239,1,-159.99484249701564
9238,1,-159.99492842967825
10420,1,-160.95996805090775
5410,1,-160.98732717592188
4793,1,-160.9883385004702
7286,1,-160.99053555808305
852,1,-160.99091189814467
4849,1,-160.99206543958306
7594,1,-160.9950609142513
9669,1,-160.99681307934364
4972,1,-161.98316910026614
2498,1,-161.9835585223797
6593,1,-161.98463092932835
5741,1,-161.9896730797388
10508,1,-161.99256532993155
3514,1,-161.99297619739974
3549,1,-161.99297619739974
5412,1,-162.9760900883776
4252,1,-162.98447215092227
4517,1,-162.98573651291952
10371,1,-162.98845486330643
2089,1,-162.98931122258796
9466,1,-162.9912296183668
6903,1,-162.99263158581869
945,1,-162.99368187258418
4576,1,-163.96645335812286
4785,1,-163.9778035301905
9317,1,-163.97892582475208
10592,1,-163.98465667973525
10606,1,-163.98465667973525
5351,1,-163.9855182870859
5632,1,-163.98979957946972
7873,1,-163.99184722446188
9240,1,-163.99308228009065
5903,1,-164.9549491116677
10458,1,-164.9690904617879
8286,1,-164.97923272411086
4682,1,-164.98804090936963
2532,1,-164.988572107873
2598,1,-164.99193156440919
3533,1,-164.99334400064672
9655,1,-164.9971058596574
3676,1,-165.98500220243415
5664,1,-165.98762210813248
4318,1,-165.99118814086918
4834,1,-165.9915706923027
7261,1,-165.99165093844607
7265,1,-165.99165093844607
7274,1,-165.99165093844607
7288,1,-165.99165093844607
4320,1,-165.99231100646688
6215,1,-165.9939413401607
9673,1,-165.9963853687553
1755,1,-166.98135725960896
3114,1,-166.98684095517933
2483,1,-166.9883010550786
139,1,-166.98925073450522
10194,1,-166.99136070558293
2631,1,-166.99218237519776
7503,1,-166.99567470479488
7504,1,-166.99567470479488
7505,1,-166.99567470479488
7510,1,-166.99567470479488
7520,1,-166.99567470479488
7531,1,-166.99567470479488
7533,1,-166.99567470479488
7535,1,-166.99567470479488
3949,1,-167.96360957844107
2358,1,-167.98598873837417
4006,1,-167.9880355103492
4449,1,-167.98943708159513
2458,1,-167.99036528340608
667,1,-168.9918755947484
5650,1,-168.9922449322397
2500,1,-168.99273275775963
5795,1,-168.9928802719447
5803,1,-168.9928802719447
7990,1,-168.99420993147496
3131,1,-168.99727015064417
2969,1,-169.9732783953368
3478,1,-169.98276585230676
2043,1,-169.9837867801046
1554,1,-169.98680700510351
6686,1,-169.99025664085354
4044,1,-169.99140312069528
3530,1,-169.99162674380008
6234,1,-169.99359216440374
10197,1,-170.97484079178602
885,1,-170.97935746133106
915,1,-170.97935746133106
919,1,-170.97935746133106
6823,1,-170.98702359541332
6837,1,-170.98702359541332
5076,1,-170.98836529898327
3954,1,-170.98967112419743
4368,1,-170.98976114694764
2648,1,-170.99203892265888
8190,1,-170.9924123315542
5383,1,-171.9871051795845
9642,1,-171.99328932741577
9644,1,-171.9963193092661
4711,1,-172.95816859528924
9690,1,-172.97369331508975
8029,1,-172.979228481217
5345,1,-172.98914012910527
5203,1,-172.9912521077783
1245,1,-173.97441292979755
2039,1,-173.97868813923628
5336,1,-173.9845765399038
5328,1,-173.98636893830607
5420,1,-173.9900609133328
5445,1,-173.9900609133328
7163,1,-173.99093476059454
10066,1,-173.9932622036452
9148,1,-173.99412604925215
6621,1,-174.9854792910274
5715,1,-174.98672894019214
5724,1,-174.98672899034054
8182,1,-174.99236856631694
9052,1,-174.99384007893377
9071,1,-174.99384007893377
905,1,-175.98452548176815
6069,1,-175.99137172579807
10505,1,-175.9932144832484
7497,1,-175.99471933420477
2782,1,-176.96544258440414
3459,1,-176.9842954055697
5397,1,-176.9871469600534
10747,1,-176.99696272881556
10765,1,-176.99696272881556
10770,1,-176.99696272881556
4237,1,-177.96370715900986
1942,1,-177.97686004006403
6870,1,-177.98838062371843
9629,1,-177.99114983868776
3334,1,-177.9911807827368
1694,1,-177.99135101903786
91,1,-177.99144333743794
199,1,-177.99522950554356
10568,1,-178.97706719368983
1750,1,-178.98170016232538
1962,1,-178.98170016232538
4550,1,-178.98591588562442
4330,1,-178.98692007668734
9822,1,-178.98842816547875
7277,1,-178.99096324089084
5099,1,-178.99161978911977
4212,1,-178.99182687559488
2341,1,-178.9922939195939
6187,1,-178.99324673596777
9737,1,-178.99417598317848
3137,1,-178.99712560133915
2367,1,-179.96430155576186
2033,1,-179.9720516442541
681,1,-179.9731523855231
1741,1,-179.9814608696679
2012,1,-179.98331156123152
5753,1,-179.98552983700014
4000,1,-179.98994014646482
7291,1,-179.99058191196653
2466,1,-179.99171181909782
10751,1,-179.99240633218955
5095,1,-180.96460738222325
3489,1,-180.98123116785192
1959,1,-180.98153955012978
4802,1,-180.9850082654736
8171,1,-180.99144050413636
5676,1,-180.99152474476767
9500,1,-180.99175513986464
7446,1,-181.97672738877267
1880,1,-181.98564314358316
4854,1,-181.98813618334867
4052,1,-181.9890827643041
9502,1,-182.98712615925558
10203,1,-182.98900334579653
56,1,-182.9902063875263
5689,1,-183.97986895361424
2219,1,-183.988022994719
6440,1,-183.9891327035883
9103,1,-183.98918337444462
9226,1,-183.9925819074857
9616,1,-183.99604433010285
9657,1,-183.99604433010285
5766,1,-184.9884049681303
10677,1,-184.99008323661934
10449,1,-184.99147867779448
226,1,-184.9948334041424
5177,1,-185.97890331617776
8311,1,-185.9821707724487
5719,1,-185.98510853989475
938,1,-185.98535634410334
7335,1,-185.98842836946525
6310,1,-185.98881380205114
6890,1,-185.9900972209638
2468,1,-185.99165746385373
9130,1,-185.99170722588116
4392,1,-185.99386261352396
9645,1,-185.99555259796742
5377,1,-186.98602308674185
1638,1,-186.98637932528803
7266,1,-186.988797920478
320,1,-187.9847961630927
3115,1,-187.9857786459077
3116,1,-187.9857786459077
4657,1,-187.98674285878917
10450,1,-187.9897682260268
238,1,-187.99493915946442
7498,1,-187.99518681329914
7537,1,-187.99518681329914
9992,1,-188.95250411811662
4094,1,-188.97210267606255
6960,1,-188.984242431401
3038,1,-188.9867281409679
3993,1,-188.9873481741968
9099,1,-188.99048673366377
1595,1,-188.99115512429267
9211,1,-188.99415214205573
10763,1,-189.98261948207517
204,1,-189.9872858152395
6362,1,-189.98744658274066
4087,1,-189.98777838572423
7750,1,-189.98868044016191
7784,1,-189.9888187495457
9396,1,-189.98916579007533
3139,1,-189.99683470834333
10771,1,-189.9972037005748
10774,1,-189.9972037005748
4038,1,-190.96454805562306
4588,1,-190.97992129873253
5371,1,-190.9849169816081
10587,1,-190.9905943923507
10612,1,-190.9905943923507
10615,1,-190.9905943923507
10623,1,-190.9905943923507
3895,1,-191.99054899760125
9729,1,-191.99094622397493
1687,1,-191.9934871192494
1690,1,-191.9934871192494
1699,1,-191.9934871192494
1700,1,-191.9934871192494
1706,1,-191.9934871192494
1716,1,-191.9934871192494
10869,1,-191.9934871192494
3236,1,-192.9864025955283
5778,1,-192.98711414504922
7231,1,-192.98838475739086
5834,1,-192.99370979994006
4755,1,-193.98490946041684
2000,1,-193.98720983207636
558,1,-193.99187457622853
5826,1,-193.99323028436694
7518,1,-193.99508831475973
10255,1,-194.9606909055309
7213,1,-194.9670744422794
4604,1,-194.97325460840634
9231,1,-194.98546753095937
4050,1,-194.98550166091468
10462,1,-194.98735025917225
2211,1,-194.98862938559327
3138,1,-194.99484555465514
5716,1,-195.98656510162488
5726,1,-195.98656510162488
4304,1,-195.99258077955125
1701,1,-195.99308353283354
3112,1,-195.9959591701847
10852,1,-195.9959591701847
10487,1,-196.98654665108006
9420,1,-196.99082810110878
2059,1,-196.9915346052248
3503,1,-196.99210095433634
3505,1,-196.99210095433634
3510,1,-196.99210095433634
3517,1,-196.99210095433634
3522,1,-196.99210095433634
3552,1,-196.99210095433634
4562,1,-196.99213564064738
9145,1,-196.9934181189213
1085,1,-197.9545498231975
6675,1,-197.98978730872003
2755,1,-197.99043385521998
2597,1,-198.9863291030736
5751,1,-198.98782699404848
3512,1,-198.99208609898704
9143,1,-198.99332875706367
3120,1,-198.99440780090796
3125,1,-198.99440780090796
13,1,-199.97110460115033
130,1,-199.9823584992238
3439,1,-199.9857744203363
7270,1,-199.98816597729487
2051,1,-199.9882546511302
7272,1,-199.99047924269004
10105,1,-199.99160062804137
3117,1,-199.99371252558646
6913,1,-200.97820842615653
10461,1,-200.98200081797648
7215,1,-200.98870245260008
7501,1,-200.99408760514845
7521,1,-200.99408760514845
7542,1,-200.99408760514845
3104,1,-200.99500407763486
4742,1,-201.97590427875184
7897,1,-201.98382548558493
5815,1,-201.98495445137257
5825,1,-201.98495445137257
4624,1,-201.9869956930461
9436,1,-202.97117167896695
10268,1,-202.9753955902129
7944,1,-202.9829896240728
8038,1,-202.98633964460504
3961,1,-202.9864775794865
9233,1,-202.9866710350253
699,1,-202.98962306534517
7565,1,-202.99541949559213
2675,1,-204.9742899112829
9208,1,-204.98160998072203
1776,1,-204.9839594058901
5372,1,-204.9843741485431
10448,1,-204.99028270403502
10466,1,-204.99028270403502
6860,1,-205.9812880057866
4775,1,-205.98550914705402
4790,1,-205.98550914705402
6932,1,-205.9878241573456
1555,1,-205.98916150604842
3486,1,-205.99053349038877
834,1,-205.99068316157977
870,1,-205.99068316157977
877,1,-205.99068316157977
9210,1,-205.99189476111005
9219,1,-205.99189476111005
9220,1,-205.99189476111005
9235,1,-205.99189476111005
10444,1,-206.9835616306667
5375,1,-206.98488852301188
739,1,-206.98768662954436
10593,1,-206.99114609657516
247,1,-206.99351248630873
253,1,-206.99351248630873
262,1,-206.99351248630873
283,1,-206.99351248630873
285,1,-206.99351248630873
293,1,-206.99351248630873
7566,1,-206.99534875846945
2611,1,-207.96112331763337
5769,1,-207.98738777019557
7880,1,-207.99019980486887
10842,1,-207.99151290890146
829,1,-207.9915361039913
9625,1,-207.99336265016123
5479,1,-208.9709564030112
4788,1,-208.98696673462663
3542,1,-208.99130359151698
10367,1,-209.98556687064894
10375,1,-209.98556687064894
10627,1,-209.9901573700824
10555,1,-210.98712837798197
4779,1,-210.9879801706875
1753,1,-211.97086213268622
4590,1,-211.97859042842396
1769,1,-211.97971244220508
1954,1,-211.9832423127277
5524,1,-211.98939478768145
10611,1,-211.9899888709257
7789,1,-211.99046161156326
10622,1,-211.99098527817964
1662,1,-212.96953438632903
1822,1,-212.98227833797895
1890,1,-212.98288267917164
712,1,-212.99026812638434
717,1,-212.99026812638434
725,1,-212.99026812638434
729,1,-212.99026812638434
