source,target,weight
1183408519296540676,1227132860647329793,1
1183408519296540676,1227135731665186817,1
1183408519296540676,1227338316363816960,1
1183408519296540676,1227674868050690054,1
1183408519296540676,1227703871432249344,1
1183408519296540676,1227760319717629953,1
1183408519296540676,1227848621925847040,1
1183408519296540676,1227896429139484672,1
1183408519296540676,1228621167658815489,1
1183408519296540676,1228665387803402240,1
1183408519296540676,1228669171636015105,1
1183408519296540676,1228809084633309184,1
1183408519296540676,1229072104823279616,1
1183408519296540676,1229105182270730240,1
1183408519296540676,1229121861881155589,1
1183408519296540676,1229132206569816066,1
1183408519296540676,1229149269598384133,1
1183408519296540676,1229663695049023489,1
1183408519296540676,1229682222455808002,1
1183408519296540676,1229775734757085185,1
1183408519296540676,1229791772894736384,3
1183408519296540676,1229805783141027847,2
1183408519296540676,1229812513396662276,4
1183408519296540676,1229837651190190083,1
1183408519296540676,1229842810628644866,1
1183408519296540676,1229858686811635712,1
1183408519296540676,1230155500001558530,2
1183408519296540676,1230211766501695488,1
1183408519296540676,1230220269366784000,1
1183408519296540676,1230251448501440512,1
1183408519296540676,1230380554534686720,1
1183408519296540676,1230531083327983621,1
1183408519296540676,1230569416854650882,1
1183408519296540676,1230581988949733384,2
1183408519296540676,1230589451048554502,1
1183408519296540676,1230624258037972992,1
1183408519296540676,1230941529688170497,1
1183408519296540676,1230965423048359937,1
1183408519296540676,1231444174815322113,1
1183408519296540676,1231488582159724544,1
1183408519296540676,1231854433576849415,1
1183408519296540676,1231954505752817664,1
1183408519296540676,1232060859108687873,1
1183408519296540676,1232283004539531266,1
1183408519296540676,1232435301320015872,1
1183408519296540676,1232610888156360706,2
1183408519296540676,1233034419356815362,1
1183408519296540676,1233299364304637954,1
1183408519296540676,1233407677142794242,2
1183408519296540676,1233845199165628423,1
1183408519296540676,1234059604990078976,1
1183408519296540676,1234107251218141186,2
1183408519296540676,1234172768607883264,1
1183408519296540676,1234181454344728576,1
1183408519296540676,1234203709548134400,1
1183408519296540676,1234507463229165575,1
1183408519296540676,1234604834105544704,1
1183408519296540676,1234758142308864000,1
1183408519296540676,1234783804054802437,2
1183408519296540676,1234826678637125632,1
1183653334533791744,1142335718578106368,5
1183653334533791744,1142354059959123968,6
1183653334533791744,1142358070611324929,6
1183653334533791744,1142362675877502976,1
1183653334533791744,1142417031876104192,2
1183653334533791744,1142519481022976000,1
1183653334533791744,1142529737677516802,1
1183653334533791744,1142674800529354752,1
1183653334533791744,1142862753977290752,1
1183653334533791744,1142865642351136768,1
1183653334533791744,1142885064348504064,1
1183653334533791744,1142905867064545281,2
1183653334533791744,1143089883734560768,1
1183653334533791744,1143147666492276736,1
1183653334533791744,1143152426083479553,1
1183653334533791744,1143181916541267973,1
1183653334533791744,1143210469097914370,1
1183653334533791744,1143393737269288960,1
1183653334533791744,1143414153505320961,2
1183653334533791744,1143514054050422785,1
1183653334533791744,1143613763645575168,1
1183653334533791744,1143622307648299013,1
1183653334533791744,1143792227736592384,1
1183653334533791744,1143824463907082240,1
1183653334533791744,1144075999925157888,1
1183653334533791744,1144294672292036608,2
1183653334533791744,1144392689321959424,1
1183653334533791744,1144567829267529728,6
1183653334533791744,1144571508771164162,6
1183653334533791744,1144572671059005440,6
1183653334533791744,1144574131091980293,6
1183653334533791744,1144574613164363776,6
1183653334533791744,1144579689140432897,6
1183653334533791744,1144583740879978497,6
1183653334533791744,1144613436179062784,6
1183653334533791744,1144688130689290241,2
1183653334533791744,1144867769499955207,6
1183653334533791744,1144882152544382976,1
1183653334533791744,1145581637738086402,1
1183653334533791744,1145584776444895233,1
1183653334533791744,1145587779742707712,1
1183653334533791744,1145631012778438656,1
1183653334533791744,1146283432806428673,1
1183653334533791744,1146497863695908865,1
1183653334533791744,1146680347746275328,2
1183653334533791744,1147611131495817217,1
1183653334533791744,1147812652422455296,5
1183653334533791744,1147823124320096259,1
1183653334533791744,1148001872852213761,1
1183653334533791744,1148152470855671809,1
1183653334533791744,1148310522716131328,1
1183653334533791744,1148613386504232960,1
1183653334533791744,1148633622196424704,1
1183653334533791744,1148870508043231232,1
1183653334533791744,1148958869328191489,1
1183653334533791744,1149280461329510401,1
1183653334533791744,1149714543867768832,1
1183653334533791744,1149767535782518785,1
1183653334533791744,1149840229207085062,1
1183653334533791744,1149954921489416192,1
1183653334533791744,1149992883853910016,6
1183653334533791744,1150018278036836352,6
1183653334533791744,1150022725852946433,6
1183653334533791744,1150042626072207360,6
1183653334533791744,1150075818107969536,1
1183653334533791744,1150354557295308801,1
1183653334533791744,1150426544726138881,1
1183653334533791744,1150722020965044224,3
1183653334533791744,1150881019542867968,1
1183653334533791744,1151051063631536128,1
1183653334533791744,1151474694790496256,3
1183653334533791744,1152113464871149568,1
1183653334533791744,1152240639129481216,1
1183653334533791744,1152250498025709574,1
1183653334533791744,1152300102381273094,1
1183653334533791744,1152448695029456896,1
1183653334533791744,1152844709964001281,1
1183653334533791744,1152862853654822912,1
1183653334533791744,1152885439952564224,1
1183653334533791744,1152895676486955008,1
1183653334533791744,1152896100501602304,1
1183653334533791744,1152942457522458624,5
1183653334533791744,1153033723580780544,1
1183653334533791744,1153047991441416194,1
1183653334533791744,1153332622296256512,1
1183653334533791744,1154026171350298635,2
1183653334533791744,1155441253439483904,2
1183653334533791744,1155469918017609734,2
1183653334533791744,1155481828008050695,1
1183653334533791744,1155491583036289025,2
1183653334533791744,1156520690922733568,1
1183653334533791744,1156520829590614016,1
1183653334533791744,1156642707315548160,1
1183653334533791744,1156660721582821376,1
1183653334533791744,1156678215793958912,2
1183653334533791744,1156801998328606720,1
1183653334533791744,1157227046591959040,1
1183653334533791744,1157271221236617216,2
1183653334533791744,1157555317778964480,1
1183653334533791744,1157618079716773888,1
1183653334533791744,1158038921047093248,1
1183653334533791744,1158049051855728646,3
1183653334533791744,1158065924987129857,1
1183653334533791744,1158087143190880257,2
1183653334533791744,1158091554692706305,1
1183653334533791744,1158264954476224512,1
1183653334533791744,1158370170538201092,1
1183653334533791744,1158452885983772679,2
1183653334533791744,1159109073612226565,3
1183653334533791744,1159111804108361728,2
1183653334533791744,1159111909628698625,1
1183653334533791744,1159182019307429889,1
1183653334533791744,1159452678088474625,1
1183653334533791744,1159822335752454145,1
1183653334533791744,1160660939970101248,2
1183653334533791744,1161557579895644160,1
1183653334533791744,1161976975726018561,2
1183653334533791744,1162294109555609600,2
1183653334533791744,1162796841769021440,5
1183653334533791744,1163011472290734080,1
1183653334533791744,1163020229087244288,1
1183653334533791744,1163037621926469632,1
1183653334533791744,1163049843260055552,2
1183653334533791744,1163343223835828224,2
1183653334533791744,1163348421215969280,1
1183653334533791744,1164356359380459520,2
1183653334533791744,1165201393503756288,2
1183653334533791744,1168037637430620160,3
1183653334533791744,1168426673282453505,7
1183653334533791744,1168439314897887232,7
1183653334533791744,1168616093910523904,1
1183653334533791744,1168651253951467522,1
1183653334533791744,1168717762618953728,1
1183653334533791744,1168807395709149184,2
1183653334533791744,1180851810409598981,1
1183653334533791744,1181544257380855810,2
1183653334533791744,1181973934813716480,1
1183653334533791744,1182509611800236033,1
1183653334533791744,1183400915023343617,2
1183653334533791744,1183408519296540676,9
1183653334533791744,1183653334533791744,22
1183653334533791744,1183850961883807744,1
1183653334533791744,1184303485728296960,1
1183653334533791744,1186585406306836480,1
1183653334533791744,1186710880798543873,1
1183653334533791744,1186939829818482688,1
1183653334533791744,1186961995205107717,5
1183653334533791744,1186967220196380673,5
1183653334533791744,1186975216666365952,5
1183653334533791744,1186976443567411201,6
1183653334533791744,1187349162767114240,6
1183653334533791744,1187352787404951552,5
1183653334533791744,1187361540451774466,6
1183653334533791744,1187378288085340162,5
1183653334533791744,1187446061792669697,5
1183653334533791744,1187801286298632192,1
1183653334533791744,1187833346371526657,1
1183653334533791744,1189149014798819328,1
1183653334533791744,1189479573789933569,1
1183653334533791744,1189515202145988609,1
1183653334533791744,1189800541339209728,1
1183653334533791744,1201478361681420294,1
1183653334533791744,1202208293478785024,1
1183653334533791744,1202269481218826240,1
1183653334533791744,1202879370316132352,1
1183653334533791744,1204334058198704128,2
1183653334533791744,1204965814832652288,1
1183653334533791744,1205146767538282498,1
1183653334533791744,1205179473013944321,1
1183653334533791744,1205939996810784768,1
1183653334533791744,1205947827152662528,1
1183653334533791744,1205974553853386752,2
1183653334533791744,1206178735805882369,1
1183653334533791744,1206184434061447168,2
1183653334533791744,1206197515781062656,3
1183653334533791744,1206486758042619904,1
1183653334533791744,1206794452561383424,2
1183653334533791744,1207974271693266944,1
1183653334533791744,1209293615287144449,1
1183653334533791744,1210434390402179072,1
1183653334533791744,1211663400922574849,1
1183653334533791744,1211700055603855360,1
1183653334533791744,1212064761300566017,2
1183653334533791744,1212077699281371137,1
1183653334533791744,1212343654813175808,1
1183653334533791744,1212521395638304768,1
1183653334533791744,1213409121812275205,1
1183653334533791744,1214141790590316544,1
1183653334533791744,1215424743869964288,1
1183653334533791744,1216044826543775744,1
1183653334533791744,1216331347121311744,1
1183653334533791744,1216491123889311745,1
1183653334533791744,1217794630584098816,1
1183653334533791744,1218549505886343174,1
1183653334533791744,1219408899532394497,2
1183653334533791744,1220091488266223623,1
1183653334533791744,1220199144473735168,1
1183653334533791744,1220212626220818432,1
1183653334533791744,1220658667705503747,1
1183653334533791744,1221161969081712640,1
1183653334533791744,1221354654560407552,1
1183653334533791744,1221369686052524033,2
1183653334533791744,1221385380739649536,1
1183653334533791744,1221707382918668294,2
1183653334533791744,1224423427995586565,1
1183653334533791744,1225020764501364736,1
1183653334533791744,1225064692034523137,1
1183653334533791744,1225157579497754624,1
1183653334533791744,1225836211123752963,3
1183653334533791744,1226101963579887617,1
1183653334533791744,1226539841036455941,1
1183653334533791744,1226570163111239680,1
1183653334533791744,1226959024924413953,1
1183653334533791744,1227132860647329793,1
1183653334533791744,1227135731665186817,2
1183653334533791744,1227338316363816960,1
1183653334533791744,1227674868050690054,2
1183653334533791744,1227703871432249344,1
1183653334533791744,1227760319717629953,1
1183653334533791744,1227848621925847040,2
1183653334533791744,1227896429139484672,1
1183653334533791744,1228621167658815489,1
1183653334533791744,1228669171636015105,1
1183653334533791744,1228809084633309184,1
1183653334533791744,1229072104823279616,1
1183653334533791744,1229105182270730240,1
1183653334533791744,1229663695049023489,1
1183653334533791744,1229682222455808002,1
1183653334533791744,1229775734757085185,1
1183653334533791744,1229791772894736384,3
1183653334533791744,1229812513396662276,3
1183653334533791744,1229837651190190083,1
1183653334533791744,1229858686811635712,1
1183653334533791744,1230155500001558530,3
1183653334533791744,1230211766501695488,1
1183653334533791744,1230220269366784000,1
1183653334533791744,1230251448501440512,1
1183653334533791744,1230380554534686720,1
1183653334533791744,1230531083327983621,1
1183653334533791744,1230569416854650882,1
1183653334533791744,1230581988949733384,1
1183653334533791744,1230589451048554502,1
1183653334533791744,1230624258037972992,1
1183653334533791744,1230941529688170497,1
1183653334533791744,1230965423048359937,1
1183653334533791744,1231444174815322113,1
1183653334533791744,1231488582159724544,1
1183653334533791744,1231854433576849415,1
1183653334533791744,1231954505752817664,1
1183653334533791744,1232060859108687873,1
1183653334533791744,1232283004539531266,2
1183653334533791744,1232610888156360706,1
1183653334533791744,1233034419356815362,1
1183653334533791744,1233299364304637954,1
1183653334533791744,1233407677142794242,2
1183653334533791744,1233845199165628423,2
1183653334533791744,1234059604990078976,2
1183653334533791744,1234107251218141186,1
1183653334533791744,1234172768607883264,1
1183653334533791744,1234181454344728576,2
1183653334533791744,1234203709548134400,1
1183653334533791744,1234507463229165575,1
1183653334533791744,1234604834105544704,2
1183653334533791744,1234758142308864000,1
1183653334533791744,1234783804054802437,1
1183653334533791744,1234826678637125632,2
1183695143896924160,1142358070611324929,1
1183695143896924160,1142362675877502976,1
1183695143896924160,1142862753977290752,1
1183695143896924160,1143147666492276736,1
1183695143896924160,1143353910482092033,2
1183695143896924160,1143379962847739904,1
1183695143896924160,1143414153505320961,1
1183695143896924160,1143613763645575168,1
1183695143896924160,1144572671059005440,1
1183695143896924160,1144574613164363776,1
1183695143896924160,1145364792359706626,1
1183695143896924160,1145379874212741120,1
1183695143896924160,1145582740202561537,1
1183695143896924160,1145625484211998720,1
1183695143896924160,1145737158134771712,1
1183695143896924160,1146774453017358337,1
1183695143896924160,1149714543867768832,1
1183695143896924160,1150042626072207360,1
1183695143896924160,1150354557295308801,1
1183695143896924160,1151474694790496256,1
1183695143896924160,1152113464871149568,1
1183695143896924160,1152240639129481216,1
1183695143896924160,1152895676486955008,1
1183695143896924160,1152896100501602304,1
1183695143896924160,1154026171350298635,1
1183695143896924160,1154736278191181825,1
1183695143896924160,1155858104908701697,1
1183695143896924160,1156527285958262786,1
1183695143896924160,1158038921047093248,1
1183695143896924160,1158049051855728646,1
1183695143896924160,1158224700474105856,1
1183695143896924160,1159111804108361728,1
1183695143896924160,1159797556307791873,1
1183695143896924160,1160660939970101248,1
1183695143896924160,1161577095170072576,1
1183695143896924160,1162796841769021440,1
1183695143896924160,1163037621926469632,1
1183695143896924160,1163049843260055552,1
1183695143896924160,1163343223835828224,1
1183695143896924160,1164356359380459520,1
1183695143896924160,1164872538180247552,1
1183695143896924160,1168616093910523904,1
1183695143896924160,1168618345953992704,1
1183695143896924160,1182509611800236033,1
1183695143896924160,1183400915023343617,1
1183695143896924160,1183408519296540676,1
1183695143896924160,1183695143896924160,6
1183695143896924160,1183850961883807744,2
1183695143896924160,1183965791621914624,2
1183695143896924160,1184303485728296960,1
1183695143896924160,1186939829818482688,1
1183695143896924160,1187361540451774466,2
1183695143896924160,1189479573789933569,1
1183695143896924160,1189506448436482048,1
1183695143896924160,1201427257547509761,2
1183695143896924160,1202269481218826240,2
1183695143896924160,1205146767538282498,1
1183695143896924160,1205179473013944321,1
1183695143896924160,1206133039803355136,1
1183695143896924160,1206178735805882369,1
1183695143896924160,1206184434061447168,1
1183695143896924160,1213199845315485699,1
1183695143896924160,1215650793786953729,1
1183695143896924160,1216331347121311744,1
1183695143896924160,1216423357496905728,1
1183695143896924160,1216491123889311745,1
1183695143896924160,1217794630584098816,1
1183695143896924160,1219933050345267200,2
1183695143896924160,1219993928088334337,1
1183695143896924160,1220091488266223623,1
1183695143896924160,1220199144473735168,1
1183695143896924160,1220212626220818432,1
1183695143896924160,1221161969081712640,1
1183695143896924160,1221354654560407552,1
1183695143896924160,1221369686052524033,1
1183695143896924160,1225836211123752963,2
1183695143896924160,1226539841036455941,1
1183695143896924160,1226570163111239680,1
1183695143896924160,1226674902255710208,1
1183695143896924160,1226959024924413953,1
1183695143896924160,1227132860647329793,1
1183695143896924160,1227135731665186817,1
1183695143896924160,1227674868050690054,1
1183695143896924160,1227896429139484672,1
1183695143896924160,1228665387803402240,1
1183695143896924160,1229121861881155589,1
1183695143896924160,1229132206569816066,1
1183695143896924160,1229149269598384133,1
1183695143896924160,1229663695049023489,1
1183695143896924160,1229775734757085185,1
1183695143896924160,1229805783141027847,2
1183695143896924160,1229812513396662276,1
1183695143896924160,1229842810628644866,1
1183695143896924160,1230531083327983621,1
1183695143896924160,1231488582159724544,1
1183695143896924160,1232435301320015872,1
1183695143896924160,1232610888156360706,1
1183695143896924160,1233299364304637954,1
1183695143896924160,1233407677142794242,1
1183695143896924160,1234107251218141186,1
1183695143896924160,1234758142308864000,1
1183695143896924160,1234783804054802437,1
1183695143896924160,1234826678637125632,1
1183850961883807744,1142358070611324929,1
1183850961883807744,1142362675877502976,1
1183850961883807744,1142674800529354752,1
1183850961883807744,1143353910482092033,2
1183850961883807744,1143379962847739904,1
1183850961883807744,1143414153505320961,2
1183850961883807744,1143613763645575168,1
1183850961883807744,1144392689321959424,1
1183850961883807744,1144572671059005440,1
1183850961883807744,1144574613164363776,1
1183850961883807744,1145364792359706626,1
1183850961883807744,1145379874212741120,1
1183850961883807744,1145582740202561537,1
1183850961883807744,1145625484211998720,1
1183850961883807744,1145737158134771712,1
1183850961883807744,1146680347746275328,1
1183850961883807744,1146774453017358337,2
1183850961883807744,1148870508043231232,1
1183850961883807744,1149714543867768832,1
1183850961883807744,1150042626072207360,1
1183850961883807744,1150354557295308801,3
1183850961883807744,1151474694790496256,1
1183850961883807744,1152113464871149568,1
1183850961883807744,1152240639129481216,1
1183850961883807744,1152895676486955008,1
1183850961883807744,1152896100501602304,1
1183850961883807744,1153033723580780544,1
1183850961883807744,1154026171350298635,2
1183850961883807744,1154736278191181825,1
1183850961883807744,1155441253439483904,2
1183850961883807744,1155469918017609734,2
1183850961883807744,1155491583036289025,2
1183850961883807744,1155858104908701697,2
1183850961883807744,1156527285958262786,1
1183850961883807744,1156678215793958912,1
1183850961883807744,1156801998328606720,1
1183850961883807744,1157227046591959040,1
1183850961883807744,1157271221236617216,1
1183850961883807744,1158038921047093248,1
1183850961883807744,1158049051855728646,2
1183850961883807744,1158224700474105856,1
1183850961883807744,1158452885983772679,1
1183850961883807744,1159109073612226565,1
1183850961883807744,1159111804108361728,2
1183850961883807744,1159797556307791873,1
1183850961883807744,1160660939970101248,2
1183850961883807744,1161577095170072576,1
1183850961883807744,1162796841769021440,1
1183850961883807744,1163037621926469632,1
1183850961883807744,1163049843260055552,2
1183850961883807744,1163343223835828224,1
1183850961883807744,1163348421215969280,1
1183850961883807744,1164356359380459520,1
1183850961883807744,1164872538180247552,1
1183850961883807744,1165201393503756288,1
1183850961883807744,1168616093910523904,2
1183850961883807744,1168618345953992704,1
1183850961883807744,1168807395709149184,1
1183850961883807744,1181544257380855810,1
1183850961883807744,1182509611800236033,2
1183850961883807744,1183400915023343617,2
1183850961883807744,1183408519296540676,1
1183850961883807744,1183653334533791744,1
1183850961883807744,1183695143896924160,2
1183850961883807744,1183850961883807744,16
1183850961883807744,1183965791621914624,2
1183850961883807744,1184303485728296960,3
1183850961883807744,1186710880798543873,1
1183850961883807744,1186939829818482688,1
1183850961883807744,1187361540451774466,2
1183850961883807744,1187446061792669697,1
1183850961883807744,1189479573789933569,1
1183850961883807744,1189506448436482048,1
1183850961883807744,1201427257547509761,1
1183850961883807744,1202269481218826240,1
1183850961883807744,1205146767538282498,1
1183850961883807744,1205179473013944321,2
1183850961883807744,1206133039803355136,1
1183850961883807744,1206178735805882369,1
1183850961883807744,1206184434061447168,1
1183850961883807744,1206197515781062656,1
1183850961883807744,1206794452561383424,1
1183850961883807744,1213199845315485699,1
1183850961883807744,1215650793786953729,1
1183850961883807744,1216331347121311744,1
1183850961883807744,1216423357496905728,1
1183850961883807744,1216491123889311745,1
1183850961883807744,1217794630584098816,1
1183850961883807744,1219408899532394497,1
1183850961883807744,1219933050345267200,3
1183850961883807744,1219993928088334337,1
1183850961883807744,1220091488266223623,1
1183850961883807744,1220199144473735168,1
1183850961883807744,1220212626220818432,1
1183850961883807744,1220658667705503747,1
1183850961883807744,1221354654560407552,1
1183850961883807744,1221369686052524033,2
1183850961883807744,1225836211123752963,1
1183850961883807744,1226101963579887617,1
1183850961883807744,1226539841036455941,1
1183850961883807744,1226570163111239680,1
1183850961883807744,1226674902255710208,1
1183850961883807744,1226959024924413953,1
1183850961883807744,1227132860647329793,1
1183850961883807744,1227135731665186817,2
1183850961883807744,1227674868050690054,2
1183850961883807744,1227848621925847040,1
1183850961883807744,1227896429139484672,1
1183850961883807744,1228665387803402240,1
1183850961883807744,1229121861881155589,1
1183850961883807744,1229132206569816066,2
1183850961883807744,1229149269598384133,1
1183850961883807744,1229663695049023489,1
1183850961883807744,1229805783141027847,3
1183850961883807744,1229812513396662276,2
1183850961883807744,1229842810628644866,1
1183850961883807744,1229858686811635712,1
1183850961883807744,1230531083327983621,1
1183850961883807744,1231488582159724544,1
1183850961883807744,1232435301320015872,2
1183850961883807744,1232610888156360706,1
1183850961883807744,1233299364304637954,1
1183850961883807744,1233407677142794242,1
1183850961883807744,1234107251218141186,1
1183850961883807744,1234758142308864000,1
1183850961883807744,1234783804054802437,1
1183850961883807744,1234826678637125632,2
1183965791621914624,1142358070611324929,1
1183965791621914624,1142362675877502976,1
1183965791621914624,1143147666492276736,1
1183965791621914624,1143353910482092033,2
1183965791621914624,1143379962847739904,1
1183965791621914624,1143414153505320961,1
1183965791621914624,1143514054050422785,1
1183965791621914624,1143613763645575168,1
1183965791621914624,1144075999925157888,1
1183965791621914624,1144572671059005440,1
1183965791621914624,1144574613164363776,1
1183965791621914624,1145364792359706626,1
1183965791621914624,1145379874212741120,1
1183965791621914624,1145582740202561537,1
1183965791621914624,1145584776444895233,1
1183965791621914624,1145625484211998720,1
1183965791621914624,1145737158134771712,1
1183965791621914624,1146774453017358337,1
1183965791621914624,1148870508043231232,1
1183965791621914624,1149280461329510401,1
1183965791621914624,1149714543867768832,1
1183965791621914624,1150042626072207360,1
1183965791621914624,1150075818107969536,1
1183965791621914624,1150354557295308801,1
1183965791621914624,1150881019542867968,1
1183965791621914624,1151474694790496256,1
1183965791621914624,1152113464871149568,1
1183965791621914624,1152240639129481216,1
1183965791621914624,1152895676486955008,1
1183965791621914624,1152896100501602304,1
1183965791621914624,1154026171350298635,1
1183965791621914624,1154736278191181825,2
1183965791621914624,1155441253439483904,1
1183965791621914624,1155491583036289025,1
1183965791621914624,1155858104908701697,1
1183965791621914624,1156527285958262786,1
1183965791621914624,1158038921047093248,1
1183965791621914624,1158049051855728646,1
1183965791621914624,1158224700474105856,1
1183965791621914624,1159111804108361728,1
1183965791621914624,1159111909628698625,1
1183965791621914624,1159797556307791873,1
1183965791621914624,1160660939970101248,1
1183965791621914624,1161577095170072576,1
1183965791621914624,1162796841769021440,1
1183965791621914624,1163037621926469632,1
1183965791621914624,1163049843260055552,1
1183965791621914624,1163343223835828224,1
1183965791621914624,1163348421215969280,1
1183965791621914624,1164356359380459520,1
1183965791621914624,1164872538180247552,1
1183965791621914624,1168616093910523904,1
1183965791621914624,1168618345953992704,1
1183965791621914624,1181544257380855810,1
1183965791621914624,1182509611800236033,1
1183965791621914624,1183400915023343617,1
1183965791621914624,1183408519296540676,1
1183965791621914624,1183695143896924160,2
1183965791621914624,1183850961883807744,2
1183965791621914624,1183965791621914624,29
1183965791621914624,1184303485728296960,1
1183965791621914624,1186710880798543873,1
1183965791621914624,1186939829818482688,1
1183965791621914624,1187361540451774466,2
1183965791621914624,1189479573789933569,2
1183965791621914624,1189506448436482048,1
1183965791621914624,1201427257547509761,1
1183965791621914624,1202269481218826240,1
1183965791621914624,1205146767538282498,1
1183965791621914624,1205179473013944321,1
1183965791621914624,1206133039803355136,1
1183965791621914624,1206178735805882369,1
1183965791621914624,1213199845315485699,1
1183965791621914624,1215650793786953729,1
1183965791621914624,1216331347121311744,1
1183965791621914624,1216423357496905728,2
1183965791621914624,1216491123889311745,1
1183965791621914624,1217794630584098816,1
1183965791621914624,1218549505886343174,1
1183965791621914624,1219933050345267200,2
1183965791621914624,1219993928088334337,2
1183965791621914624,1220091488266223623,1
1183965791621914624,1220199144473735168,1
1183965791621914624,1220212626220818432,1
1183965791621914624,1221354654560407552,1
1183965791621914624,1221369686052524033,2
1183965791621914624,1225020764501364736,1
1183965791621914624,1225836211123752963,1
1183965791621914624,1226539841036455941,1
1183965791621914624,1226570163111239680,1
1183965791621914624,1226674902255710208,1
1183965791621914624,1226959024924413953,1
1183965791621914624,1227132860647329793,1
1183965791621914624,1227135731665186817,1
1183965791621914624,1227674868050690054,2
1183965791621914624,1227703871432249344,1
1183965791621914624,1227896429139484672,1
1183965791621914624,1228665387803402240,2
1183965791621914624,1229105182270730240,1
1183965791621914624,1229121861881155589,2
1183965791621914624,1229132206569816066,2
1183965791621914624,1229149269598384133,2
1183965791621914624,1229663695049023489,1
1183965791621914624,1229805783141027847,2
1183965791621914624,1229812513396662276,1
1183965791621914624,1229842810628644866,2
1183965791621914624,1229858686811635712,1
1183965791621914624,1230155500001558530,1
1183965791621914624,1230531083327983621,1
1183965791621914624,1230581988949733384,1
1183965791621914624,1230965423048359937,1
1183965791621914624,1231444174815322113,1
1183965791621914624,1231488582159724544,1
1183965791621914624,1232435301320015872,2
1183965791621914624,1232610888156360706,2
1183965791621914624,1233034419356815362,1
1183965791621914624,1233299364304637954,1
1183965791621914624,1233407677142794242,1
1183965791621914624,1234107251218141186,1
1183965791621914624,1234758142308864000,1
1183965791621914624,1234783804054802437,1
1183965791621914624,1234826678637125632,1
1184303485728296960,1142335718578106368,1
1184303485728296960,1142354059959123968,1
1184303485728296960,1142358070611324929,1
1184303485728296960,1142362675877502976,3
1184303485728296960,1142417031876104192,1
1184303485728296960,1142519481022976000,1
1184303485728296960,1142529737677516802,1
1184303485728296960,1142674800529354752,1
1184303485728296960,1142862753977290752,1
1184303485728296960,1142865642351136768,1
1184303485728296960,1142885064348504064,1
1184303485728296960,1142905867064545281,1
1184303485728296960,1143089883734560768,1
1184303485728296960,1143147666492276736,2
1184303485728296960,1143152426083479553,1
1184303485728296960,1143181916541267973,1
1184303485728296960,1143210469097914370,2
1184303485728296960,1143353910482092033,1
1184303485728296960,1143393737269288960,1
1184303485728296960,1143514054050422785,2
1184303485728296960,1143613763645575168,2
1184303485728296960,1143622307648299013,1
1184303485728296960,1143792227736592384,1
1184303485728296960,1143824463907082240,1
1184303485728296960,1144075999925157888,1
1184303485728296960,1144294672292036608,1
1184303485728296960,1144392689321959424,2
1184303485728296960,1144567829267529728,1
1184303485728296960,1144571508771164162,1
1184303485728296960,1144572671059005440,1
1184303485728296960,1144574131091980293,1
1184303485728296960,1144574613164363776,1
1184303485728296960,1144579689140432897,1
1184303485728296960,1144583740879978497,1
1184303485728296960,1144613436179062784,1
1184303485728296960,1144688130689290241,1
1184303485728296960,1144867769499955207,1
1184303485728296960,1144882152544382976,1
1184303485728296960,1145379874212741120,1
1184303485728296960,1145581637738086402,1
1184303485728296960,1145584776444895233,1
1184303485728296960,1145587779742707712,1
1184303485728296960,1145631012778438656,1
1184303485728296960,1146283432806428673,1
1184303485728296960,1146497863695908865,1
1184303485728296960,1146680347746275328,1
1184303485728296960,1147611131495817217,1
1184303485728296960,1147812652422455296,1
1184303485728296960,1147823124320096259,1
1184303485728296960,1148001872852213761,1
1184303485728296960,1148152470855671809,1
1184303485728296960,1148310522716131328,1
1184303485728296960,1148613386504232960,1
1184303485728296960,1148633622196424704,1
1184303485728296960,1148870508043231232,2
1184303485728296960,1148958869328191489,2
1184303485728296960,1149280461329510401,1
1184303485728296960,1149714543867768832,2
1184303485728296960,1149767535782518785,1
1184303485728296960,1149840229207085062,1
1184303485728296960,1149954921489416192,1
1184303485728296960,1149992883853910016,1
1184303485728296960,1150018278036836352,1
1184303485728296960,1150022725852946433,1
1184303485728296960,1150075818107969536,2
1184303485728296960,1150354557295308801,2
1184303485728296960,1150426544726138881,1
1184303485728296960,1150722020965044224,1
1184303485728296960,1150881019542867968,1
1184303485728296960,1151051063631536128,1
1184303485728296960,1151474694790496256,1
1184303485728296960,1152113464871149568,2
1184303485728296960,1152240639129481216,1
1184303485728296960,1152250498025709574,1
1184303485728296960,1152300102381273094,1
1184303485728296960,1152448695029456896,1
1184303485728296960,1152844709964001281,1
1184303485728296960,1152862853654822912,1
1184303485728296960,1152885439952564224,1
1184303485728296960,1152895676486955008,1
1184303485728296960,1152896100501602304,2
1184303485728296960,1152942457522458624,1
1184303485728296960,1153033723580780544,1
1184303485728296960,1153047991441416194,1
1184303485728296960,1153332622296256512,1
1184303485728296960,1154026171350298635,2
1184303485728296960,1154736278191181825,1
1184303485728296960,1155441253439483904,1
1184303485728296960,1155469918017609734,1
1184303485728296960,1155481828008050695,1
1184303485728296960,1155491583036289025,1
1184303485728296960,1156520690922733568,1
1184303485728296960,1156520829590614016,1
1184303485728296960,1156642707315548160,1
1184303485728296960,1156660721582821376,1
1184303485728296960,1156678215793958912,1
1184303485728296960,1156801998328606720,1
1184303485728296960,1157227046591959040,1
1184303485728296960,1157271221236617216,1
